"name";"temp_final";"dif_final";"cluster"
"Moraxella cuniculi";37;0;2
"Moraxella equi";30;0;1
"Moraxella lacunata";30;2.43478260869565;1
"Moraxella laennata";30;0;1
"Moraxella lincolnii";30;1.4;1
"Moraxella nonliquefaciens";33.5;3.5;2
"Moraxella oblonga";37;0;2
"Moraxella osloensis";30;2.25;1
"Moraxella ovis";33.5;3.5;2
"Moraxella pluranimalium";37;0;2
"Moraxella porci";37;0.333333333333333;2
"Moraxella saccharolytica";30;0;1
"Moraxella sp.";37;2.28571428571429;2
"Morganella morganii";30;0.25;1
"Morganella morganii subsp. sibonii";30;0;1
"Moritella abyssi";5;0;1
"Moritella dasanensis";10;0;1
"Moritella japonica";10;0;1
"Moritella marina";15;0;1
"Moritella profunda";5;0;1
"Moritella sp.";5;0;1
"Moritella viscosa";15;0;1
"Morococcus cerebrosus";37;0;2
"Moryella indoligenes";37;0;2
"Motilibacter peucedani";28;0;1
"Motilibacter rhizosphaerae";28;0;1
"Motilimonas eburnea";26;0;1
"Mucilaginibacter amnicola";20;0;1
"Mucilaginibacter angelicae";20;0;1
"Mucilaginibacter antarcticus";16;0;1
"Mucilaginibacter auburnensis";28;0;1
"Mucilaginibacter calamicampi";30;0;1
"Mucilaginibacter carri";25;0;1
"Mucilaginibacter craterilacus";20;0;1
"Mucilaginibacter daejeonensis";26;0;1
"Mucilaginibacter dorajii";30;0;1
"Mucilaginibacter fluminis";26;0;1
"Mucilaginibacter frigoritolerans";16;0;1
"Mucilaginibacter galii";20;0;1
"Mucilaginibacter gossypii";25;0;1
"Mucilaginibacter gossypiicola";25;0;1
"Mucilaginibacter gotjawali";28;0;1
"Mucilaginibacter gracilis";25;0;1
"Mucilaginibacter gynuensis";20;0;1
"Mucilaginibacter herbaticus";30;0;1
"Mucilaginibacter jinjuensis";20;0;1
"Mucilaginibacter kameinonensis";18;0;1
"Mucilaginibacter lappiensis";16;0;1
"Mucilaginibacter litoreus";25;0;1
"Mucilaginibacter lutimaris";20;0;1
"Mucilaginibacter mallensis";18;0;1
"Mucilaginibacter oryzae";28;0;1
"Mucilaginibacter paludis";25;0;1
"Mucilaginibacter panaciglaebae";28;0;1
"Mucilaginibacter pedocola";16;0;1
"Mucilaginibacter phyllosphaerae";22;0;1
"Mucilaginibacter pineti";30;0;1
"Mucilaginibacter polysacchareus";16;0;1
"Mucilaginibacter psychrotolerans";15;0;1
"Mucilaginibacter puniceus";28;0;1
"Mucilaginibacter rigui";20;0;1
"Mucilaginibacter roseus";24;0;1
"Mucilaginibacter rubeus";24;0;1
"Mucilaginibacter sabulilitoris";18;0;1
"Mucilaginibacter soli";18;0;1
"Mucilaginibacter soyangensis";25;0;1
"Mucilaginibacter sp.";24;4;1
"Mucilaginibacter ximonensis";22;0;1
"Mucilaginibacter yixingensis";26;0;1
"Mucinivorans hirudinis";25;0;1
"Mucispirillum schaedleri";37;0;2
"Mumia flava";28;0;1
"Mumia xiangluensis";28;0;1
"Murdochiella asaccharolytica";37;0;2
"Muribacter muris";37;0;2
"Muribaculum intestinale";37;0;2
"Muricauda antarctica";28;0;1
"Muricauda aquimarina";27;0;1
"Muricauda beolgyonensis";25;0;1
"Muricauda flavescens";27;0;1
"Muricauda indica";26;0;1
"Muricauda lutaonensis";40;0;2
"Muricauda lutea";28;0;1
"Muricauda lutimaris";24;0;1
"Muricauda marina";32;0;1
"Muricauda olearia";28;0;1
"Muricauda pacifica";28;0;1
"Muricauda ruestringensis";28;0;1
"Muricauda sp.";28;0;1
"Muricauda taeanensis";28;0;1
"Muricauda zhangzhouensis";28;0;1
"Muricoccus roseus";28;0;1
"Muricomes intestini";37;0;2
"Muriicola jejuensis";28;0;1
"Murimonas intestini";37;0;2
"Murinocardiopsis flavida";28;0;1
"Myceligenerans cantabricum";28;0;1
"Myceligenerans crystallogenes";28;0;1
"Myceligenerans halotolerans";28;0;1
"Myceligenerans xiligouense";28;0;1
"Mycetocola lacteus";28;0;1
"Mycetocola manganoxydans";28;0;1
"Mycetocola miduiensis";17;0;1
"Mycetocola reblochoni";28;0;1
"Mycetocola saprophilus";28;0;1
"Mycetocola sp.";28;0;1
"Mycetocola tolaasinivorans";28;0;1
"Mycetocola zhadangensis";20;0;1
"Mycetocola zhujimingii";28;0;1
"Mycetohabitans endofungorum";30;0;1
"Mycetohabitans rhizoxinica";28;0;1
"Mycoavidus cysteinexigens";20;0;1
"Mycobacterium abscessus";37;0;2
"Mycobacterium abscessus subsp. bolletii";30;0;1
"Mycobacterium abscessus subsp. massiliense";37;0;2
"Mycobacterium aemonae";28;0;1
"Mycobacterium africanum";37;0;2
"Mycobacterium agri";37;0;2
"Mycobacterium aichiense";37;0;2
"Mycobacterium algericum";37;0;2
"Mycobacterium alsense";31;0;1
"Mycobacterium alvei";30;0;1
"Mycobacterium angelicum";28;0;1
"Mycobacterium anyangense";37;0;2
"Mycobacterium aquaticum";25;0;1
"Mycobacterium aquiterrae";24;0;1
"Mycobacterium arabiense";28;0;1
"Mycobacterium arcueilense";30;0;1
"Mycobacterium aromaticivorans";28;0;1
"Mycobacterium arosiense";37;0;2
"Mycobacterium arupense";37;0.75;2
"Mycobacterium asiaticum";37;0;2
"Mycobacterium aubagnense";28;0;1
"Mycobacterium aurum";30;2.92857142857143;1
"Mycobacterium austroafricanum";37;2.33333333333333;2
"Mycobacterium avium";37;2.875;2
"Mycobacterium avium subsp. paratuberculosis";37;0;2
"Mycobacterium avium subsp. silvaticum";37;0;2
"Mycobacterium bacteremicum";37;0;2
"Mycobacterium barrassiae";30;0;1
"Mycobacterium basiliense";28;0;1
"Mycobacterium boenickei";37;0;2
"Mycobacterium bohemicum";37;0;2
"Mycobacterium botniense";45;0;2
"Mycobacterium bourgelatii";37;0;2
"Mycobacterium branderi";37;0;2
"Mycobacterium brisbanense";37;0;2
"Mycobacterium brumae";37;0;2
"Mycobacterium canariasense";37;0;2
"Mycobacterium celatum";37;0;2
"Mycobacterium celeriflavum";37;0;2
"Mycobacterium chelonae";37;1.46153846153846;2
"Mycobacterium chelonae subsp. bovis";30;0;1
"Mycobacterium chitae";37;2.25;2
"Mycobacterium chlorophenolicum";28;0;1
"Mycobacterium chubuense";37;0;2
"Mycobacterium colombiense";37;0;2
"Mycobacterium conceptionense";32.5;4.5;2
"Mycobacterium confluentis";37;0;2
"Mycobacterium conspicuum";37;0;2
"Mycobacterium cookii";28;0;1
"Mycobacterium cosmeticum";33.5;3.5;2
"Mycobacterium crocinum";30;2.33333333333333;1
"Mycobacterium decipiens";37;0;2
"Mycobacterium diernhoferi";37;1.125;2
"Mycobacterium doricum";37;0;2
"Mycobacterium duvalii";37;0;2
"Mycobacterium eburneum";32;0;1
"Mycobacterium elephantis";37;1;2
"Mycobacterium engbaekii";37;0;2
"Mycobacterium europaeum";37;0;2
"Mycobacterium fallax";28;0;1
"Mycobacterium farcinogenes";37;0.529411764705882;2
"Mycobacterium flavescens";37;0;2
"Mycobacterium florentinum";37;0;2
"Mycobacterium fluoranthenivorans";37;0;2
"Mycobacterium fortuitum";37;1.1875;2
"Mycobacterium fortuitum subsp. acetamidolyticum";37;0;2
"Mycobacterium fragae";37;0;2
"Mycobacterium franklinii";35;0;2
"Mycobacterium frederiksbergense";30;2;1
"Mycobacterium gadium";37;0;2
"Mycobacterium gastri";37;0;2
"Mycobacterium gilvum";37;2.27272727272727;2
"Mycobacterium goodii";37;0;2
"Mycobacterium gordonae";37;0.466666666666667;2
"Mycobacterium grossiae";37;0;2
"Mycobacterium hackensackense";37;0;2
"Mycobacterium haemophilum";30;0;1
"Mycobacterium hassiacum";37;0;2
"Mycobacterium heckeshornense";45;2.66666666666667;2
"Mycobacterium heidelbergense";37;0;2
"Mycobacterium heraklionense";37;0;2
"Mycobacterium hiberniae";37;0;2
"Mycobacterium hippocampi";28;0;1
"Mycobacterium hodleri";37;0;2
"Mycobacterium holsaticum";37;0;2
"Mycobacterium houstonense";37;0;2
"Mycobacterium immunogenum";37;0;2
"Mycobacterium insubricum";37;0;2
"Mycobacterium interjectum";37;0;2
"Mycobacterium intermedium";37;0;2
"Mycobacterium intracellulare";37;2;2
"Mycobacterium intracellulare subsp. chimaera";37;0;2
"Mycobacterium iranicum";37;0;2
"Mycobacterium kansasii";37;0.529411764705882;2
"Mycobacterium komaniense";35;0;2
"Mycobacterium komossense";37;0;2
"Mycobacterium koreense";37;0;2
"Mycobacterium kubicae";37;0;2
"Mycobacterium kumamotonense";37;0;2
"Mycobacterium kyogaense";37;0;2
"Mycobacterium kyorinense";37;0;2
"Mycobacterium lacus";37;0;2
"Mycobacterium lehmannii";37;0;2
"Mycobacterium lentiflavum";37;0;2
"Mycobacterium litorale";37;0;2
"Mycobacterium llatzerense";28;0;1
"Mycobacterium longobardum";37;0;2
"Mycobacterium madagascariense";29.5;1.5;1
"Mycobacterium mageritense";37;0;2
"Mycobacterium malmesburyense";25;0;1
"Mycobacterium malmoense";37;0;2
"Mycobacterium manitobense";37;0;2
"Mycobacterium mantenii";37;0;2
"Mycobacterium marinum";30;3.44444444444444;1
"Mycobacterium marseillense";29;1;1
"Mycobacterium minnesotense";28;0;1
"Mycobacterium monacense";37;0;2
"Mycobacterium montefiorense";25;0;1
"Mycobacterium moriokaense";37;0;2
"Mycobacterium mucogenicum";30;1.55555555555556;1
"Mycobacterium murale";37;0;2
"Mycobacterium nebraskense";37;0;2
"Mycobacterium neglectum";26;0;1
"Mycobacterium neoaurum";37;0.833333333333333;2
"Mycobacterium neumannii";28;0;1
"Mycobacterium neworleansense";37;0;2
"Mycobacterium nonchromogenicum";37;0;2
"Mycobacterium noviomagense";37;0;2
"Mycobacterium novocastrense";37;0;2
"Mycobacterium obuense";37;0;2
"Mycobacterium oryzae";30;0;1
"Mycobacterium pallens";28;0;1
"Mycobacterium palustre";37;0;2
"Mycobacterium paraense";37;0;2
"Mycobacterium paraffinicum";33.5;3.5;2
"Mycobacterium parafortuitum";37;0;2
"Mycobacterium paragordonae";28;0;1
"Mycobacterium parakoreense";37;0;2
"Mycobacterium parascrofulaceum";37;0;2
"Mycobacterium paraseoulense";37;0;2
"Mycobacterium paraterrae";37;0;2
"Mycobacterium parmense";37;0;2
"Mycobacterium peregrinum";37;2.25;2
"Mycobacterium petroleophilum";37;0;2
"Mycobacterium phlei";37;0;2
"Mycobacterium phocaicum";37;0;2
"Mycobacterium porcinum";37;0;2
"Mycobacterium poriferae";37;0;2
"Mycobacterium pseudoshottsii";25;0;1
"Mycobacterium psychrotolerans";37;0;2
"Mycobacterium pulveris";37;0;2
"Mycobacterium pyrenivorans";28;0;1
"Mycobacterium ratisbonense";33.5;3.5;2
"Mycobacterium reunionae";37;0;2
"Mycobacterium rhodesiae";37;0;2
"Mycobacterium riyadhense";32;0;1
"Mycobacterium rufum";28;0;1
"Mycobacterium rutilum";29;1;1
"Mycobacterium salmoniphilum";30;0.4;1
"Mycobacterium saopaulense";37;0;2
"Mycobacterium sarraceniae";30;0;1
"Mycobacterium saskatchewanense";37;0;2
"Mycobacterium scrofulaceum";37;0;2
"Mycobacterium sediminis";28;0;1
"Mycobacterium senegalense";37;0.5625;2
"Mycobacterium senuense";37;0;2
"Mycobacterium seoulense";37;0;2
"Mycobacterium septicum";37;0;2
"Mycobacterium setense";37;0;2
"Mycobacterium sherrisii";37;0;2
"Mycobacterium shigaense";37;0;2
"Mycobacterium shimoidei";37;0;2
"Mycobacterium shinjukuense";37;0;2
"Mycobacterium simiae";37;0;2
"Mycobacterium smegmatis";37;0;2
"Mycobacterium sp.";37;3.16666666666667;2
"Mycobacterium sphagni";28;0;1
"Mycobacterium stephanolepidis";30;0;1
"Mycobacterium stomatepiae";28;0;1
"Mycobacterium syngnathidarum";28;0;1
"Mycobacterium szulgai";37;0;2
"Mycobacterium talmoniae";34;0;2
"Mycobacterium terrae";37;0;2
"Mycobacterium thermoresistibile";40.5;3.5;2
"Mycobacterium timonense";30;0;1
"Mycobacterium tokaiense";37;0;2
"Mycobacterium triplex";37;0;2
"Mycobacterium triviale";37;0;2
"Mycobacterium tusciae";30;2.33333333333333;1
"Mycobacterium vaccae";37;1;2
"Mycobacterium virginiense";37;0;2
"Mycobacterium vulneris";37;0;2
"Mycobacterium wolinskyi";37;0;2
"Mycobacterium xenopi";41;2.66666666666667;2
"Mycobacterium yunnanensis";28;0;1
"Mycoplana dimorpha";30;0;1
"Mycoplana ramosa";30;0;1
"Mycoplasma amphoriforme";37;0;2
"Mycoplasma capricolum";37;0;2
"Mycoplasma cottewii";37;0;2
"Mycoplasma enhydrae";35;0;2
"Mycoplasma feriruminatoris";37;0;2
"Mycoplasma hafezii";37;0;2
"Mycoplasma leachii";37;0;2
"Mycoplasma mycoides";37;0;2
"Mycoplasma mycoides subsp. capri";37;0;2
"Mycoplasma sp.";37;0.8;2
"Mycoplasma tullyi";37;0;2
"Mycoplasma yeatsii";37;0;2
"Mycoplasmoides fastidiosum";37;0;2
"Mycoplasmoides gallisepticum";37;0;2
"Mycoplasmoides genitalium";37;0;2
"Mycoplasmoides pneumoniae";37;0;2
"Mycoplasmopsis adleri";37;0;2
"Mycoplasmopsis agalactiae";37;0;2
"Mycoplasmopsis arginini";37;0;2
"Mycoplasmopsis bovirhinis";37;0;2
"Mycoplasmopsis bovis";37;0;2
"Mycoplasmopsis californica";37;0;2
"Mycoplasmopsis ciconiae";37;0;2
"Mycoplasmopsis fermentans";37;0;2
"Mycoplasmopsis gallinarum";37;0;2
"Mycoplasmopsis meleagridis";37;0;2
"Mycoplasmopsis mucosicanis";37;0;2
"Mycoplasmopsis primatum";37;0;2
"Mycoplasmopsis pulmonis";37;0;2
"Mycoplasmopsis sturni";37;0;2
"Mycoplasmopsis synoviae";37;0;2
"Myroides guanonis";28;0;1
"Myroides indicus";28;0;1
"Myroides marinus";28;0;1
"Myroides odoratimimus";30;0.339285714285714;1
"Myroides odoratus";30;0;1
"Myroides pelagicus";24;0;1
"Myroides phaeus";28;0;1
"Myroides profundi";24;6;1
"Myroides xuanwuensis";28;0;1
"Myxococcales unclassified";28;0;1
"Myxococcus fulvus";28;0.0188679245283019;1
"Myxococcus stipitatus";28;0.0833333333333333;1
"Myxococcus virescens";28;0.0225988700564972;1
"Myxococcus xanthus";28;0.0701754385964912;1
"Naasia aerilata";24;0;1
"Nafulsella turpanensis";28;0;1
"Nakamurella endophytica";28;0;1
"Nakamurella flavida";25;0;1
"Nakamurella intestinalis";20;0;1
"Nakamurella lactea";28;0;1
"Nakamurella multipartita";28;0;1
"Nakamurella panacisegetis";25;0;1
"Nakamurella silvestris";15;0;1
"Namhaeicola litoreus";28;0;1
"Nannocystis exedens";28;0.016260162601626;1
"Nannocystis exedens subsp. aggregans";28;0.0512820512820513;1
"Nannocystis exedens subsp. cinnabaria";28;0.0555555555555556;1
"Nannocystis exedens subsp. glomerata";28;0.1;1
"Nannocystis exedens subsp. pulla";30;0;1
"Nannocystis konarekensis";31;0;1
"Nannocystis pusilla";28;0.19047619047619;1
"Nannocystis sp.";28;0;1
"Natranaerobaculum magadiense";45;0;2
"Natranaerobius thermophilus";50;0;2
"Natranaerobius trueperi";50;0;2
"Natranaerovirga hydrolytica";30;0;1
"Natranaerovirga pectinivora";30;0;1
"Natrialba aegyptia";37;0;2
"Natrialba asiatica";37;0;2
"Natrialba chahannaoensis";37;0;2
"Natrialba hulunbeirensis";37;0;2
"Natrialba magadii";37;0;2
"Natrialba sp.";37;0;2
"Natrialba taiwanensis";37;0;2
"Natribacillus halophilus";35;0;2
"Natrinema ejinorense";37;0;2
"Natrinema gari";40;0;2
"Natrinema pallidum";37;0;2
"Natrinema pellirubrum";37;0;2
"Natrinema salaciae";45;0;2
"Natrinema soli";40;0;2
"Natrinema sp.";50;0;2
"Natrinema versiforme";37;0;2
"Natroniella acetigena";37;0;2
"Natroniella sulfidigena";30;0;1
"Natronincola ferrireducens";35;0;2
"Natronincola histidinovorans";37;0;2
"Natronincola peptidivorans";35;0;2
"Natronincola sp.";30;0;1
"Natronoarchaeum mannanilyticum";38;0;2
"Natronoarchaeum philippinense";37;0;2
"Natronobacterium gregoryi";37;0;2
"Natronobacterium texcoconense";37;0;2
"Natronococcus amylolyticus";37;0;2
"Natronococcus jeotgali";37;0;2
"Natronococcus occultus";37;0;2
"Natronococcus roseus";37;0;2
"Natronoflexus pectinivorans";30;0;1
"Natronolimnobius aegyptiacus";55;0;3
"Natronomonas moolapensis";37;0;2
"Natronomonas pharaonis";37;0;2
"Natronorubrum aibiense";35;0;2
"Natronorubrum sediminis";38;0;2
"Natronorubrum sulfidifaciens";38;0;2
"Natronorubrum texcoconense";37;0;2
"Natronorubrum thiooxidans";30;0;1
"Natronorubrum tibetense";37;0;2
"Natronospira proteinivora";45;0;2
"Natronotalea proteinilytica";46;0;2
"Natronovirga wadinatrunensis";50;0;2
"Naumannella cuiyingiana";28;0;1
"Naumannella halotolerans";32.5;4.5;2
"Naumannella huperziae";30;0;1
"Nautilia abyssi";60;0;3
"Nautilia lithotrophica";55;0;3
"Nautilia nitratireducens";45;0;2
"Nautilia profundicola";40;0;2
"Naxibacter insolentum";30;0;1
"Necropsobacter rosorum";37;0;2
"Negativicoccus succinicivorans";37;0;2
"Neglecta timonensis";37;0;2
"Neiella marina";28;0;1
"Neisseria abscessus";37;0;2
"Neisseria animalis";37;0;2
"Neisseria animaloris";37;1.1;2
"Neisseria arctica";21;0;1
"Neisseria bacilliformis";37;0;2
"Neisseria canis";37;0;2
"Neisseria cinerea";37;1.16666666666667;2
"Neisseria dentiae";37;0;2
"Neisseria dumasiana";37;0;2
"Neisseria elongata";32.5;3.25;2
"Neisseria elongata subsp. glycolytica";30;1.4;1
"Neisseria elongata subsp. nitroreducens";37;2;2
"Neisseria flava";37;0;2
"Neisseria flavescens";37;0;2
"Neisseria gonorrhoeae";37;0;2
"Neisseria lactamica";37;2.8;2
"Neisseria macacae";37;0;2
"Neisseria meningitidis";37;0;2
"Neisseria mucosa";30;2.61538461538462;1
"Neisseria musculi";37;0;2
"Neisseria oralis";37;0;2
"Neisseria perflava";37;0.466666666666667;2
"Neisseria polysaccharea";37;0;2
"Neisseria shayeganii";37;0;2
"Neisseria sicca";37;1.07692307692308;2
"Neisseria sp.";37;0.7;2
"Neisseria subflava";30;2.91666666666667;1
"Neisseria wadsworthii";37;0;2
"Neisseria weaveri";37;3.23076923076923;2
"Neisseria zalophi";37;0;2
"Neisseria zoodegmatis";37;1.16666666666667;2
"Neochlamydia sp.";25;0;1
"Neocrorococcus lausannensis";30;0;1
"Neomegalonema perideroedes";25;0;1
"Neomicrococcus aestuarii";28;0;1
"Neomicrococcus lactis";30;0;1
"Neorhizobium alkalisoli";28;0;1
"Neorhizobium galegae";30;0;1
"Neorhizobium huautlense";29;1;1
"Neoscardovia arbecensis";37;0;2
"Neptunicella marina";26;0;1
"Neptunicoccus sediminis";24;0;1
"Neptuniibacter caesariensis";26;0;1
"Neptuniibacter halophilus";28;0;1
"Neptuniibacter marinus";28;0;1
"Neptuniibacter pectenicola";25;0;1
"Neptunomonas antarctica";20;0;1
"Neptunomonas concharum";37;0;2
"Neptunomonas japonica";20;0;1
"Neptunomonas naphthovorans";20;0;1
"Neptunomonas qingdaonensis";18;0;1
"Nereida ignava";25;0;1
"Nesiotobacter exalbescens";28;0;1
"Nesterenkonia aethiopica";30;0;1
"Nesterenkonia alba";37;0;2
"Nesterenkonia aurantiaca";17;0;1
"Nesterenkonia cremea";37;0;2
"Nesterenkonia flava";37;0;2
"Nesterenkonia halobia";28;0;1
"Nesterenkonia halophila";28;0;1
"Nesterenkonia halotolerans";28;0;1
"Nesterenkonia jeotgali";28;0;1
"Nesterenkonia lacusekhoensis";26;4;1
"Nesterenkonia lutea";28;0;1
"Nesterenkonia massiliensis";30;0;1
"Nesterenkonia pannonica";25;0;1
"Nesterenkonia populi";28;0;1
"Nesterenkonia sandarakina";28;0;1
"Nesterenkonia sp.";28;2.25;1
"Nesterenkonia suensis";30;0;1
"Nesterenkonia xinjiangensis";28;0;1
"Nevskia aquatilis";28;0;1
"Nevskia persephonica";28;0;1
"Nevskia ramosa";28;0.666666666666667;1
"Nevskia soli";28;0;1
"Nevskia terrae";28;0;1
"Niabella aquatica";30;0;1
"Niabella aurantiaca";28;0;1
"Niabella drilacis";25;0;1
"Niabella ginsengisoli";20;0;1
"Niabella hibiscisoli";22;0;1
"Niabella hirudinis";25;0;1
"Niabella pedocola";28;0;1
"Niabella soli";37;0;2
"Niabella sp.";28;0;1
"Niameybacter massiliensis";37;0;2
"Niastella hibisci";25;0;1
"Niastella koreensis";28;0;1
"Niastella populi";27;0;1
"Niastella vici";31;0;1
"Niastella yeongjuensis";28;0;1
"Nibrella saemangeumensis";26;0;1
"Nibrella viscosa";26;0;1
"Nibribacter koreensis";26;0;1
"Nicoletella semolina";37;0;2
"Nioella aestuarii";22;0;1
"Nioella sediminis";28;0;1
"Nisaea denitrificans";30;0;1
"Nisaea nitritireducens";30;0;1
"Nitratifractor salsuginis";37;0;2
"Nitratireductor aestuarii";30;0;1
"Nitratireductor aquibiodomus";28;0;1
"Nitratireductor basaltis";30;0;1
"Nitratireductor indicus";26;0;1
"Nitratireductor kimnyeongensis";28;0;1
"Nitratireductor lacus";28;0;1
"Nitratireductor lucknowense";25;0;1
"Nitratireductor sp.";28;0.5;1
"Nitratiruptor tergarcus";55;0;3
"Nitriliruptor alkaliphilus";28;0;1
"Nitrincola alkalilacustris";24;0;1
"Nitrincola alkalisediminis";37;0;2
"Nitrincola lacisaponensis";28;0;1
"Nitrincola schmidtii";19;0;1
"Nitrincola sp.";35;1;2
"Nitritalea halalkaliphila";37;0;2
"Nitrobacter hamburgensis";28;0;1
"Nitrobacter vulgaris";28;0;1
"Nitrobacter winogradskyi";28;0;1
"Nitrosomonas communis";28;0;1
"Nitrosomonas europaea";28;0;1
"Nitrosomonas eutropha";28;0;1
"Nitrosomonas nitrosa";28;0;1
"Nitrosopumilus adriaticus";30;0;1
"Nitrosopumilus maritimus";25;0;1
"Nitrosopumilus piranensis";30;0;1
"Nitrososphaera viennensis";42;0;2
"Nitrosospira multiformis";28;0;1
"Nitrospira sp.";37;0;2
"Nitrospirillum amazonense";30;0;1
"Nitrospirillum iridis";30;0;1
"Niveibacterium umoris";24;0;1
"Niveispirillum irakense";30;0;1
"Niveispirillum lacus";26;0;1
"Niveitalea solisilvae";28;0;1
"Nocardia abscessus";28;3;1
"Nocardia aciditolerans";28;0;1
"Nocardia acidivorans";28;0;1
"Nocardia africana";28;0;1
"Nocardia alba";28;0;1
"Nocardia albiflava";28;0;1
"Nocardia altamirensis";28;0;1
"Nocardia amamiensis";28;0;1
"Nocardia amikacinitolerans";28;0;1
"Nocardia anaemiae";28;0;1
"Nocardia aobensis";28;0;1
"Nocardia araoensis";28;0;1
"Nocardia arizonensis";28;0;1
"Nocardia artemisiae";28;0;1
"Nocardia arthritidis";28;0;1
"Nocardia asiatica";28;0;1
"Nocardia asteroides";28;3;1
"Nocardia beijingensis";37;3;2
"Nocardia bhagyanarayanae";28;0;1
"Nocardia blacklockiae";28;0;1
"Nocardia brasiliensis";30;3.33333333333333;1
"Nocardia brevicatena";28;0;1
"Nocardia caishijiensis";28;0;1
"Nocardia callitridis";28;0;1
"Nocardia camponoti";22;0;1
"Nocardia carnea";29;1;1
"Nocardia casuarinae";28;0;1
"Nocardia cavernae";20;0;1
"Nocardia cerradoensis";28;0;1
"Nocardia coeliaca";37;0;2
"Nocardia concava";28;0;1
"Nocardia coubleae";28;0;1
"Nocardia crassostreae";28;0;1
"Nocardia cyriacigeorgica";34;3.69230769230769;2
"Nocardia devorans";28;0;1
"Nocardia diaphanozonaria";30;0;1
"Nocardia donostiensis";28;0;1
"Nocardia elegans";28;0;1
"Nocardia endophytica";28;0;1
"Nocardia exalbida";28;0;1
"Nocardia farcinica";37;3.3;2
"Nocardia flavorosea";28;0;1
"Nocardia fluminea";28;0;1
"Nocardia fusca";30;0;1
"Nocardia gamkensis";28;0;1
"Nocardia globerula";28;0.666666666666667;1
"Nocardia goodfellowii";28;0;1
"Nocardia grenadensis";37;0;2
"Nocardia harenae";28;0;1
"Nocardia heshunensis";27;0;1
"Nocardia higoensis";28;0;1
"Nocardia ignorata";30;2;1
"Nocardia inohanensis";30;3;1
"Nocardia iowensis";28;0;1
"Nocardia jejuensis";28;0;1
"Nocardia jiangsuensis";24;0;1
"Nocardia jiangxiensis";28;0;1
"Nocardia jinanensis";28;0;1
"Nocardia kroppenstedtii";28;0;1
"Nocardia kruczakiae";28;0;1
"Nocardia lasii";28;0;1
"Nocardia leishmanii";30;0;1
"Nocardia lijiangensis";28;0;1
"Nocardia lucida";25;0;1
"Nocardia marmarensis";37;0;2
"Nocardia mexicana";28;0;1
"Nocardia mikamii";28;0;1
"Nocardia miyunensis";28;0;1
"Nocardia neocaledoniensis";29;0;1
"Nocardia niigatensis";28;0;1
"Nocardia ninae";28;0;1
"Nocardia niwae";37;0;2
"Nocardia nova";33.5;4.3;2
"Nocardia novocastrense";28;0;1
"Nocardia otitidiscaviarum";28;1.61538461538462;1
"Nocardia paraguayensis";30;0;1
"Nocardia paucivorans";28;3;1
"Nocardia pigrifrangens";26;0;1
"Nocardia pneumoniae";28;0;1
"Nocardia polyresistens";28;0;1
"Nocardia pseudobrasiliensis";30;2.33333333333333;1
"Nocardia pseudosporangifera";30;0;1
"Nocardia pseudovaccinii";28;0;1
"Nocardia puris";28;0;1
"Nocardia rayongensis";28;0;1
"Nocardia rhamnosiphila";28;0;1
"Nocardia rhizosphaerae";28;0;1
"Nocardia rhizosphaerihabitans";28;0;1
"Nocardia salmonicida";28;0;1
"Nocardia salmonicida subsp. cummidelens";28;0.5;1
"Nocardia salmonicolor";30;0;1
"Nocardia seriolae";30;0.5;1
"Nocardia shimofusensis";28;0;1
"Nocardia shinanonensis";45;0;2
"Nocardia sienata";28;0;1
"Nocardia sp.";28;1.44444444444444;1
"Nocardia speluncae";28;0;1
"Nocardia sungurluensis";28;0;1
"Nocardia takedensis";28;0;1
"Nocardia tenerifensis";28;0;1
"Nocardia tengchongensis";28;0;1
"Nocardia tenuis";30;0;1
"Nocardia terpenica";28;0;1
"Nocardia testacea";28;0;1
"Nocardia thailandica";28;0;1
"Nocardia thraciensis";28;0;1
"Nocardia transvalensis";35.5;2.5;2
"Nocardia tsunamiensis";28;0;1
"Nocardia uniformis";28;0;1
"Nocardia vaccinii";29;1;1
"Nocardia vermiculata";28;0;1
"Nocardia veterana";28;3.55555555555556;1
"Nocardia vinacea";28;0;1
"Nocardia violaceofusca";30;0;1
"Nocardia vulneris";37;0;2
"Nocardia wallacei";28;0;1
"Nocardia xestospongiae";30;0;1
"Nocardia xishanensis";28;0;1
"Nocardia yamanashiensis";28;0;1
"Nocardia yunnanensis";28;0;1
"Nocardia zapadnayensis";28;0;1
"Nocardia zhihengii";28;0;1
"Nocardioides aestuarii";28;0;1
"Nocardioides agariphilus";28;0;1
"Nocardioides agrisoli";31;0;1
"Nocardioides albertanoniae";28;0;1
"Nocardioides albidus";28;0;1
"Nocardioides albus";28;0.222222222222222;1
"Nocardioides alkalitolerans";30;0;1
"Nocardioides alpinus";20;0;1
"Nocardioides antarcticus";20;0;1
"Nocardioides aquaticus";20;0;1
"Nocardioides aquiterrae";28;0;1
"Nocardioides aromaticivorans";28;0;1
"Nocardioides baekrokdamisoli";15;0;1
"Nocardioides bigeumensis";28;0;1
"Nocardioides caeni";28;0;1
"Nocardioides caricicola";30;0;1
"Nocardioides cavernae";20;0;1
"Nocardioides conyzicola";27.5;0;1
"Nocardioides daecheongensis";28;0;1
"Nocardioides daedukensis";28;0;1
"Nocardioides daeguensis";34;0;2
"Nocardioides daejeonensis";28;0;1
