From	To
P9WGT1	CCP44774.1
P20013	AAA34049.1
Q7XU29	CAD41601.3
Q7XU29	BAF15405.1
Q7XU29	BAS90374.1
Q7XU29	EAZ31551.1
Q4MTG0	EAL15457.1
A6VQX6	ABR75373.1
P53004	AAC35588.1
P53004	CAA63635.1
P53004	BAF84551.1
P53004	AAT11126.1
P53004	AAD05025.1
P53004	AAP21879.1
P53004	AAH05902.1
P53004	AAH08456.1
Q0BH74	ABI86499.1
P0A0I0	BAB94979.1
Q47IN4	AAZ45297.1
Q06SD2	ABF60166.1
B8HWD3	ACL44712.1
Q7CQV9	AAL19767.1
A5VIJ8	ABQ82672.1
Q0S2H3	ABG98263.1
A4IMT6	ABO66640.1
B7NP75	CAR20195.1
Q02318	AAA52142.1
Q02318	CAA42481.1
Q02318	AAO21126.1
Q02318	BAF83107.1
Q02318	EAW70654.1
Q02318	AAH40430.1
Q02318	AAH51851.1
Q02318	AAB27199.1
Q8Z829	CAD05339.1
Q8Z829	AAO69608.1
Q4KC17	AAY92380.1
A7X2A9	BAF78294.1
Q8YM64	BAB76775.1
A1VCR9	ABM28235.1
Q5WPZ9	AAR99734.1
Q18DY6	CAJ51285.1
C4ZXY4	ACR63071.1
B1WR90	ACB50148.1
Q92T88	CAC41468.1
Q39111	CAA58294.1
Q39111	BAB11250.1
Q39111	AED96129.1
A8A3P3	ABV07147.1
O08590	BAD74047.1
O08590	AAI00614.1
O08590	AAC53189.1
Q9ZH99	AAC68600.1
Q9ZH99	AAF16725.1
Q9ZH99	AAF16726.1
Q9ZH99	AAF16727.1
Q9ZH99	AAF16728.1
Q9ZH99	AAF16729.1
Q9ZH99	AAF16730.1
Q9ZH99	AAF16731.1
Q9ZH99	AAF16732.1
Q9ZH99	AAF16733.1
Q9ZH99	AAF16734.1
Q9ZH99	AAF16735.1
Q9ZH99	AAF16736.1
Q9ZH99	AAF16737.1
Q9ZH99	AAF16738.1
Q9ZH99	AAF16739.1
Q9ZH99	AAF16740.1
Q9ZH99	AAF16741.1
Q9ZH99	AAF16742.1
Q9ZH99	AAO90709.2
P50167	CAA86939.1
P50167	ABN67006.1
Q7YJX3	CAD28720.1
P58708	CAD15836.1
Q2HG02	EAQ92617.1
B7LNV5	CAQ88611.1
Q0HZ78	ABI41577.1
A0QRI8	ABK72592.1
A0QRI8	AFP37578.1
Q9LTL2	BAB02450.1
Q9LTL2	AEE77140.1
Q9LTL2	ABE65971.1
Q3Z1Z4	AAZ88218.1
Q92IS3	AAL02885.1
B2UJ42	ACD29593.1
A4VLU6	ABP79947.1
C1EPP8	ACO29532.1
A7ZV98	ABV20069.1
B5R1N9	CAR31640.1
Q59523	BAA03672.1
A6WHB9	ABS06208.1
Q10245	CAA93565.1
Q8NYM6	BAB94023.1
Q8FFV5	AAN81128.1
Q56Y42	BAB09734.1
Q56Y42	AED96380.1
Q56Y42	AAT06472.1
Q56Y42	BAD94642.1
Q8L2I5	AAM27443.1
Q500S4	AAY35098.1
B3R570	CAQ70070.1
P50217	CAA53300.1
Q0AY75	ABI68329.1
P65101	BAB43145.1
I3QBP4	AFI57927.1
I3QBP4	AFB74615.1
Q9CW42	BAB23724.1
Q9CW42	AAH28441.1
O62671	AAC08738.1
B1KD01	ACA84348.1
B7M0E3	CAQ96938.1
Q6UX07	AAQ88929.1
Q6UX07	BAG58787.1
Q6UX07	EAW51159.1
Q6UX07	EAW51153.1
Q6UX07	AAH15582.1
B8HXS0	ACL43359.1
A9BWU2	ABX36619.1
B1X8L4	ACB04649.1
Q57956	AAB98530.1
A9MJN4	ABX23545.1
O67785	AAC07759.1
Q9L6R4	AAL22770.1
Q9L6R4	AAF33466.1
P13006	CAA34197.1
P13006	AAA32695.1
P13006	CAA39826.1
A8G4T4	ABV50615.1
Q5ZRS2	AAU28856.1
B0KHU2	ABZ00563.1
Q972D2	BAK54476.1
Q7MM23	BAC94014.1
Q568L5	AAH92808.1
Q568L5	AAI55151.1
C4ZX90	ACR61739.1
A7HZ36	ABS65169.1
Q5L644	CAH63887.1
X2EVV9	AHM24033.1
P63954	BAB96462.1
B4SVW6	ACF61967.1
Q63QT9	CAH36945.1
B1WNP1	ACB51470.1
Q0DBF4	AAT46567.1
Q0DBF4	BAD54592.1
Q0DBF4	BAF19819.1
Q0DBF4	BAS98305.1
Q8VZQ0	CAA16527.1
Q8VZQ0	CAB79842.1
Q8VZQ0	AEE85880.1
Q8VZQ0	AEE85881.1
Q8VZQ0	AAL36301.1
Q8VZQ0	AAM20287.1
B5BJM5	CAR61961.1
P31883	CAA46303.1
P31883	CAE10713.1
A5GTY5	CAK28344.1
Q65163	AAA65303.1
Q7V6J8	CAE21336.1
P07769	AAC46436.2
P07769	CAG68300.1
Q8GJN0	AAN46159.1
Q8GJN0	ABB57868.1
Q5NZG9	CAI09545.1
P15244	AAA86385.1
Q5NRM4	AAV88630.1
O24174	BAA21098.1
O24174	CAD41035.1
O24174	BAF14930.1
O24174	BAS89584.1
O24174	BAG96152.1
A7FG75	ABS49590.1
P21762	AAA18984.1
P21762	AAD08603.1
Q2YRW5	CAJ11162.1
Q9UYZ5	CAB50267.1
Q9UYZ5	CCE70805.1
Q6GZN7	AAT09748.1
B7VI85	CAV17322.1
B4S5H3	ACF45570.1
P65448	AAN33640.1
P65448	AEM19919.1
C0R5E5	ACN94987.1
Q7ABK6	AAG57666.1
Q7ABK6	BAB36841.1
B7N3G8	CAR12404.1
P00182	AAA31212.1
P00182	AAA31175.1
P00182	BAA05139.1
A0KZ17	ABK49036.1
A0KI46	ABK38341.1
A6Q388	BAF69947.1
A6LP59	ABR31710.1
Q945K7	BAB08389.1
Q945K7	CAB83285.1
Q945K7	AED90581.1
Q945K7	AAL06553.1
Q945K7	AAM20674.1
Q945K7	AAP37819.1
Q17761	CAA94380.1
Q9JUD5	CAM08539.1
B2TCJ8	ACD19422.1
P09061	AAA65616.1
P09061	AAA65615.1
Q7MGV6	BAC95884.1
Q7ADE6	AAG56732.1
Q7ADE6	BAB35875.1
A7TMJ2	EDO16490.1
B7M2Z5	CAQ97222.1
Q14894	AAC16914.1
Q14894	AAB81564.1
Q14894	AAB94938.1
Q14894	BAF83541.1
Q14894	CAI46030.1
Q14894	AAB67600.1
Q14894	EAW66863.1
Q14894	AAH18061.1
A9QZL3	ABX87120.1
P51053	AAA74134.1
P51053	CAA54873.1
P51053	AAO90899.1
Q9TM25	AAF13004.1
Q8L3B1	CAD21691.1
B6HLP7	CAP96158.1
P76081	CAA66094.1
P76081	AAC74474.1
P76081	BAA14998.2
B9KZ23	ACM04949.1
A1ULM8	ABL93736.1
Q7Z9I2	CAA20369.1
A4TE12	ABP46702.1
P92947	BAA12349.2
P92947	AAG52455.1
P92947	AEE34168.1
P92947	AEE34171.1
P92947	AAK59441.1
P92947	AAN13141.1
P92947	AAN31814.1
Q41266	AAB97285.1
Q41266	AAB36072.1
Q44262	BAA09597.1
Q10WP7	ABG53327.1
I3PLR0	AFB74616.1
F0E1K6	EGB99694.1
B0BRA3	ABY70088.1
A8F109	ABV84595.1
A7FMD4	ABS49386.1
Q8ZW89	AAL63813.1
P37222	AAA34174.1
Q88R97	AAN65868.1
Q9K813	BAB06913.1
Q9X7W2	CAB39700.1
Q5R7X0	CAH92140.1
Q31V43	ABB68065.1
P00392	CAA77323.1
A5TYV8	ABQ71958.1
A7ZR12	ABV16866.1
P27421	CAA41575.1
Q497B8	AAI00628.1
B7MZ55	CAR09372.1
P9WPP8	AAK45030.1
Q6NUM9	AAQ88931.1
Q6NUM9	BAC11505.1
Q6NUM9	AAY24126.1
Q6NUM9	AAY24096.1
Q6NUM9	AAH68517.1
Q6NUM9	AAH11418.1
Q6NUM9	BAA91069.1
Q38ZT5	ABB13281.1
A1ABM9	ABJ01069.1
Q757H6	AAS52721.1
F1SVL1	AAF65733.1
F1SVL1	AAM32185.1
C1EZ15	ACO27738.1
A6MMS4	ABQ52499.1
Q3SZB4	ABS70460.1
Q3SZB4	AAI02990.1
Q10RE2	BAG14341.1
Q10RE2	AAN06861.1
Q10RE2	ABF94120.1
Q10RE2	BAF10962.1
Q10RE2	BAS82425.1
Q10RE2	BAG92984.1
Q7VI15	AAP77391.1
A0A075TMP0	AIG62135.1
A0A075TMP0	KGO52631.1
Q72ZK2	AAS43567.1
Q21929	CAA99897.2
Q88EI4	AAN70053.1
Q8RI52	AAL93880.1
A6WWA8	ABS13262.1
Q73EA6	AAS39388.1
P42972	BAA07366.1
P42972	BAA09044.1
P42972	CAB12222.1
Q2YSK2	CAI80366.1
P52570	AAC27392.1
P52570	AAA50214.2
Q757E3	AAS52754.1
A0A2I6PJ08	AUM60065.1
B5Z2Q3	ACI37890.1
P04707	CAA26001.1
Q9K498	CAB94608.1
Q54KV0	EAL63908.1
O74936	CAA04661.1
O74936	CAG81448.1
Q5R2J2	BAD74117.1
C0MF02	CAW99190.1
P57858	AAK02701.1
Q9DHU2	CAC21258.1
B5BEK3	CAR60701.1
O58411	BAA29769.1
Q12NG2	ABE55014.1
Q57P61	AAX65500.1
P26521	CAA42903.1
Q8T882	BAB86769.1
Q9ZS34	CAA07683.1
B0V4R8	CAM88091.1
A9R003	ABX87920.1
Q8PPX9	AAM35443.1
Q7W1T9	CAE39998.1
P37063	CCC80550.1
O46522	AAC27247.1
O46522	AAI34470.1
A0A2H3CZZ2	PBK84762.1
P17532	AAA63401.1
P17532	AAH72582.1
A7FPC3	ABS48724.1
A0K729	ABK08306.1
A2YQT7	AAA82047.1
A2YQT7	EAZ05448.1
B7UNU0	CAS11824.1
B1JXI9	ACA91764.1
Q6NGL1	CAE50027.1
A1K442	CAL93597.1
Q98QV3	CAC13431.1
Q48SM7	AAX72283.1
P80905	ADL59003.1
A8A670	ABV08024.1
Q8CFX1	BAC32260.1
Q8CFX1	BAE35029.1
Q8CFX1	CAM16119.1
Q8CFX1	CAQ51682.1
Q8CFX1	AAH42677.1
B1HQZ7	ACA39188.1
Q6PHY8	AAH53147.2
Q6PHY8	AAO86700.1
Q08BA6	AAI24805.1
Q9F0W4	AAG34386.1
Q9F0W4	AAD22389.1
D5CZH2	ADE91825.1
A8LWI0	ABV96003.1
Q732C1	CAB40605.1
Q732C1	AAS42896.1
A0LDT6	ABK46129.1
Q0D1P3	EAU38787.1
A8EV24	ABV67797.1
P48572	CAA50616.1
Q9KBG1	BAB05686.1
Q6HGP0	AAT60271.1
P29686	AAA98847.1
P29686	ABB58364.1
Q9HTH8	AAG08771.1
P12939	AAA41003.1
P12939	AAA41034.1
P12939	CAA36272.1
P12939	AAA41045.1
Q3J846	ABA59000.1
Q88R32	AAN65933.1
Q4UXI4	AAY48239.1
A9MVI4	ABX69892.1
A7MQP0	ABU78911.1
P50206	BAA04140.1
A4XXZ2	ABP86208.1
B7IF24	ACJ74688.1
B6EGG7	CAQ78383.1
P50173	AAC44426.1
Q9I0Q7	AAG05967.1
B3EKE9	ACE03127.1
Q2P316	BAE69061.1
B6I4I6	BAG79656.1
B6ELD1	CAQ79234.1
B1LQ29	ACB17542.1
Q6GHX0	CAG40091.1
A9MJ55	ABX20455.1
A7X127	BAF77990.1
P18459	AAA62876.1
P18459	AAA62877.1
P18459	CAA53802.1
P18459	AAN12080.1
P18459	AAF50648.1
P18459	AAL49320.1
Q9X1K8	AAD36587.1
Q0TPK0	ABG82368.1
Q87BQ1	AAO29244.1
Q9Z0Z4	AAD16035.1
Q9Z0Z4	BAC98004.1
Q9Z0Z4	EDL14216.1
Q9Z0Z4	AAH48237.1
Q9Z0Z4	AAH54442.1
Q9Z0Z4	BAC38197.1
Q5WYT2	CAH14888.1
A7HT37	ABS63070.1
P46713	AAA17130.1
P46713	CAC30078.1
Q99UH2	BAB57464.1
B1YSR4	ACB62975.1
B1LIN3	ACB19906.1
B1XB14	ACB03691.1
Q75NZ0	BAD12837.2
Q75NZ0	BAC81658.1
P0A406	CAA45304.1
A3M9H2	ABO13566.2
B7LXC5	CAQ98090.1
B5FP96	ACH73818.1
C7PLM6	ACU60313.1
Q1RGC4	ABE05590.1
A6UZG3	ABR82761.1
A4WWP7	ABP71811.1
C1C5I0	ACO16435.1
Q8Z9X0	CAL22640.1
Q8Z9X0	AAM87629.1
Q8Z9X0	AAS64118.1
Q8EWQ6	BAC43938.1
B9IY56	ACM14502.1
Q12K60	ABE56166.1
P00345	AAA22566.1
P27867	CAA41761.1
P27867	CAA52670.1
P27867	AAH88398.2
P27867	AAH98919.2
P27867	AAI28708.2
P17569	AAA33114.1
P06404	CAA28080.1
C1DN48	ACO79215.1
Q9FEX0	CAC21423.1
Q5QX65	AAV82120.1
B7NTA0	CAR19064.1
P37417	AAA27163.1
P37417	AAF33492.1
P37417	AAL22970.1
B7IJU1	ACK97486.1
A3MHF0	ABO04885.1
Q89FU9	BAC51865.1
A2Y9C2	EAY99682.1
P21873	CAA37628.1
Q9DBW0	BAB33032.1
Q9DBW0	BAB23507.1
Q7VFF6	AAP78317.1
P62048	AAS43933.1
Q8MFA2	BAC05489.1
Q8MFA2	BAC85053.1
Q2JMP3	ABD01994.1
Q112S1	ABG51503.1
Q9LI00	AAL92029.1
Q9LI00	BAA93024.1
Q9LI00	BAF18500.1
Q9LI00	BAS95792.1
Q9LI00	EAZ35578.1
Q9LI00	BAG89736.1
A6TAW4	ABR77735.1
B7NHE3	CAR16181.1
Q2FX88	ABD31048.1
A9WBM7	ABY34834.1
Q0E0C6	BAD16527.1
Q0E0C6	BAF09062.1
Q0E0C6	BAS79243.1
O27054	AAB85469.1
Q37720	CAA88557.1
Q9VUF8	AAQ05972.1
Q9VUF8	AAS65010.1
Q9VUF8	AAL90047.1
B1HSN6	ACA41094.1
B3EPU7	ACE05337.1
Q11KF1	ABG62124.1
P0A038	CAB38645.1
A7TUG9	ABU23831.1
Q10N21	BAA08264.1
Q10N21	ADM86863.1
Q10N21	AAO17000.1
Q10N21	ABF95353.1
Q10N21	BAF11683.1
Q10N21	BAS83623.1
Q10N21	EAZ26516.1
Q10N21	BAG88141.1
Q8YFK3	AAL52698.1
Q9I4V0	AAG04413.1
B7GH78	ACJ33239.1
Q9PVK4	AAF02213.1
Q9PVK4	CAI20632.1
Q9PVK4	AAH44190.1
Q9PVK4	AAH68981.1
P73672	BAA17717.1
Q10Y17	ABG52857.1
B0SVF8	ABZ69997.1
Q07NI7	ABJ06497.1
Q9LPG6	CAD92667.1
Q9LPG6	AAP93963.1
Q9LPG6	AAF78439.1
Q9LPG6	AAG51981.1
Q9LPG6	AEE32949.1
Q07353	CAA43027.1
B9JZ61	ACM37307.1
C1C7M7	ACO16255.1
B8NJH2	EED49871.1
Q8Z3C6	CAD07910.1
Q8Z3C6	AAO70843.1
A5CW97	BAF61787.1
A7H0K4	EAU01416.2
Q1GCU3	ABF65523.1
O77769	AAC63264.1
O77769	AAI04576.1
Q623U2	CAP22909.1
Q6ZNB7	BAD18458.1
Q6ZNB7	EAL24290.1
Q6ZNB7	AAI08677.1
Q5PIS9	AAV79084.1
Q1RGH3	ABE05541.1
Q6R7H4	AAS00941.1
Q1ILZ3	ABF42107.1
P47698	AAC72480.1
P47698	AAC43202.1
P47698	AAB01020.1
Q6LZI3	CAF30201.1
I7C6E8	AFO63032.1
Q5E980	AAX09057.1
P0ADU2	AAA69197.1
P0ADU2	AAC76065.1
P0ADU2	BAE77085.1
B0KNK9	ABY98132.1
Q2RR21	ABC23424.1
A4TB76	ABP45538.1
A1AEQ1	ABJ02141.1
Q51658	AAA86467.1
Q51658	ABL72797.1
A1A7V4	ABI99743.1
P26283	AAA26914.1
P26283	AAA67466.1
P26283	AAN58808.1
B1ZEJ7	ACB81061.1
P33268	AAB24952.1
P03940	AAA37114.1
P03940	AAA40118.1
P03940	BAA31153.1
P03940	AAC05278.1
P03940	AAI27168.1
P20372	AAC37153.1
P20372	CAG68553.1
Q46WY4	AAZ62349.1
D3H120	CBG33904.1
B7N1F1	CAR10169.2
Q58EJ9	AAH91870.1
P62459	CAG19502.1
B8M9K5	DAA64706.1
B8M9K5	EED18007.1
P48113	AAA81182.1
P0AE08	BAA02485.1
P0AE08	AAB40806.1
P0AE08	AAC73706.1
P0AE08	BAA35235.1
Q6D9J6	CAG73534.1
B5YVQ3	ACI38598.1
Q883B5	AAO55962.1
Q57LY4	AAX66278.1
Q81YT7	AAP24566.1
Q81YT7	AAT29642.1
Q81YT7	AAT52843.1
A4Y882	ABP76165.1
Q9HL35	CAC11547.1
B0U1G5	ACA11069.1
B0U6V9	ACA11825.1
B1JK04	ACA69708.1
Q3Z7C7	AAW39625.1
Q9W683	AAD22398.1
B9J1L9	ACM10832.1
C3MH72	ACP26358.1
Q055M2	ABJ77973.1
Q5AR48	CBF82269.1
Q5AR48	EAA61523.1
A1L515	ABM21541.1
A1L515	AAI49116.1
P23591	CAB94217.1
P23591	AAA39673.2
P23591	AAA39674.1
P23591	BAC26539.1
Q044I0	ABJ60142.1
Q3YRE3	AAZ68712.1
Q5FB93	BAD89743.1
Q607A7	AAU91909.1
B2UG82	ACD28609.1
A6Q367	BAF69926.1
A1KRQ4	CAM09533.1
Q18CS6	CAJ67008.1
Q64FG0	AAU34019.1
B7VMK8	CAV18259.1
Q9SA18	AAD21689.1
Q9SA18	AAF24602.1
Q9SA18	AEE31330.1
Q9SA18	BAC43372.1
Q9SA18	CAA50500.2
A8AQS4	ABV15837.1
Q9LF05	CAC01864.1
Q9LF05	AED92263.1
Q9LF05	ABK32108.1
Q05581	AAA26722.1
Q7WNM3	CAE31513.1
Q24UG4	BAE84328.1
Q3T0Z7	AAI02194.1
Q7M851	CAE10888.1
Q59679	AAA85362.1
P57208	BAB12826.1
Q8Z458	CAD06054.1
Q8Z458	AAO70406.1
Q06FW4	ABI17258.1
A6VMV2	ABR74299.1
P42521	AAB72227.2
P42521	EAL70444.1
P42521	EAL70945.1
Q5FFT0	CAI28049.1
D5JAJ1	ADE43749.1
D5JAJ1	ELQ74912.1
Q8FWU0	AAN33553.1
Q8FWU0	AEM19832.1
A7HBF2	ABS26048.1
Q55158	BAA10295.1
P0CP13	EAL20219.1
O67655	AAC07619.1
O65271	AAC13627.1
O65271	CAB80871.1
O65271	AEE81910.1
O65271	AAL24426.1
O65271	AAN15385.1
Q3ILL8	CAI85680.1
Q801S2	AAH47261.1
Q828K8	BAC74372.1
Q5AV81	EAA61587.1
Q5AV81	CBF80131.1
P13926	CAA34602.1
P13926	AAI08611.1
P13926	AAI22467.1
Q9Z8P2	AAD18445.1
Q9Z8P2	AAF38299.1
Q9Z8P2	BAA98506.1
Q9Z8P2	AAP98238.1
Q8EGG9	AAN54690.1
Q8XXN8	CAD15782.1
C8UMM6	BAI35146.1
Q9CE42	AAK06104.1
Q0STT3	ABG85948.1
Q7TUV8	CAE21285.1
P17750	CAA37187.1
P17750	AAL22946.1
B1LDY5	ACB15590.1
P11122	AAA25678.1
A9BAE1	ABX08803.1
P32119	CAA80269.1
P32119	AAA50465.1
P32119	CAG29352.1
P32119	CAG46588.1
P32119	BAF82174.1
P32119	ABB02182.1
P32119	EAW84311.1
P32119	AAH00452.1
P32119	AAH03022.1
P32119	AAH39428.1
P32119	CAA57764.1
A6QHD8	BAF67770.1
A6Q9U8	BAF72257.1
Q326D1	ABB64827.1
Q3ZYH9	CAI83295.1
Q2S2H6	ABC45556.1
A7ZW55	ABV04509.1
Q6GHD4	CAG40279.1
A7FW01	ABS35828.1
B4TUC3	ACF91196.1
B0RDZ5	CAQ01954.1
Q4L8Y1	BAE03894.1
P45947	BAA06970.1
P45947	BAA12434.1
P45947	CAB14519.1
B8E3K7	ACK44581.1
B6J2S1	ACJ19148.1
A1JP78	CAL13310.1
Q6MEL5	CAF22984.1
A1A944	ABJ00184.1
A6UNQ4	ABR54126.1
A4QKF8	BAF50163.1
A0K4Z6	ABK07573.1
Q9VRB3	AAF50889.1
Q9VRB3	ABY21729.1
A5EYY8	ABQ18474.1
A5EYY8	ACP11153.1
Q1RC02	ABE07112.1
C5D8Q2	ACS23909.1
P30044	AAF78899.1
P30044	AAF27531.1
P30044	AAF03750.1
P30044	AAF04856.1
P30044	CAB62210.1
P30044	AAF99605.1
P30044	AAF17200.1
P30044	CAG33484.1
P30044	ABB05181.1
P30044	AAI10984.1
P30044	AAI13724.1
P30044	AAI13726.1
P30044	AAI43850.1
P30044	AAI71733.1
Q0S2H1	ABG98265.1
Q6YXQ2	BAC85089.1
B7LSJ5	CAQ89281.1
A5F502	ABQ20412.1
A5F502	ACP10749.1
C1EV77	ACO28100.1
Q64583	BAB72140.1
C8Z543	CAY78632.1
Q2YLR3	CAJ11845.1
Q9TV68	BAA83487.1
Q6CHJ7	CAG83790.1
Q175F8	EAT41711.1
Q2LCR5	ABC60378.1
Q55167	BAA10306.1
F8JJ25	AEW98882.1
B3EHP0	ACD89820.1
A7Z5S2	ABS74348.1
A6MM16	ABQ45229.1
Q81L50	AAP28473.1
Q81L50	AAT56735.1
Q81L50	AAT33903.1
A0M376	CAL67071.1
A9MNV7	ABX24039.1
Q8PYY0	AAK33112.1
Q8PYY0	AAM30415.1
Q72H18	AAS82019.1
P05707	AAC13413.1
P05707	AAA69214.1
P05707	AAC75747.1
P05707	BAA16566.1
P63724	SIU00417.1
A3PXT0	ABN97707.1
Q0P3K2	CAL36375.1
Q9C9W5	BAA19751.1
Q9C9W5	AAG52006.1
Q9C9W5	AEE34735.1
Q9C9W5	AEE34736.1
Q9C9W5	AAK44036.1
Q9C9W5	AAM20404.1
Q9C9W5	AAM44919.1
Q9C9W5	AAN65124.1
Q9C9W5	BAE98694.1
Q9C9W5	BAH20207.1
Q31UL0	ABB68248.1
A2REL5	CAM30290.1
Q7MBT9	BAC97674.1
F4J2Z7	BAB01821.1
F4J2Z7	AEE77556.1
F4J2Z7	AEE77557.1
F4J2Z7	ANM64100.1
F4J2Z7	BAE99880.1
F4J2Z7	AAO42826.1
Q0UK51	EAT85329.1
B6HYX9	BAG75553.1
C6DYY7	ACT16488.1
Q5Z2N3	BAD55308.1
P12676	AAA26719.1
Q8RA76	AAM24574.1
A0RXE1	ABK78008.1
Q9UT59	CAB58730.1
Q8NBM8	BAC11604.1
Q8NBM8	AAP97684.1
Q8NBM8	AAH00014.1
Q8NBM8	AAH04166.3
Q8NBM8	CAD38901.2
Q8NBM8	BAC03391.1
Q8H3I4	BAC79990.1
Q8H3I4	BAF22190.1
Q8H3I4	BAT02654.1
Q8H3I4	EEE67592.1
Q8H3I4	BAG92663.1
Q5HFK7	AAW38226.1
A7MYB6	ABU70182.1
Q8YRB1	BAB75236.1
P0CL02	AAL21674.1
A5WGG4	ABQ94755.1
Q7MP85	BAC93243.1
Q5YRY6	BAD59055.1
C1DEH4	ACO78159.1
B7NN59	CAR18511.1
P18637	CAA85430.1
P18637	CAA37148.1
P29273	CAA44452.1
P29273	BAA17847.1
Q00637	AAA20533.1
Q00637	AAA28694.1
Q00637	AAF57955.1
Q00637	AAO42669.1
Q00637	CAA45418.1
Q8N8N7	AAR05101.1
Q8N8N7	AAR82927.1
Q8N8N7	BAC04781.1
Q8N8N7	CAE46055.1
Q8N8N7	EAW81132.1
Q8N8N7	AAH59364.1
A1VMA8	ABM36786.1
C5CUN1	ACS18459.1
A1SX25	ABM04040.1
Q06136	CAA45197.1
Q06136	AAP35428.1
Q06136	BAG60032.1
Q06136	BAG35278.1
Q06136	EAW63140.1
Q06136	AAH08797.1
Q64I01	AAU03133.1
Q8YJE4	AAL51322.1
Q5R7H0	CAH92290.1
A8LQ30	ABV95270.1
Q8YX57	BAB73315.1
A3MBR2	ABO02347.1
C1CFE0	ACO19171.1
Q1IBC9	CAK15036.1
Q01297	BAA04697.1
Q01297	CAA42215.1
A5ICA4	ABQ55004.1
Q99YT1	AAK34345.1
Q99YT1	AAZ51900.1
P26439	AAA36014.1
P26439	AAA36016.1
P26439	CAH10504.1
P26439	BAD96717.1
P26439	EAW56700.1
P26439	AAH38419.1
P26439	AAI31489.1
P26439	AAD14329.1
P26439	AAC60599.1
P26439	AAC60600.1
Q4UZJ5	AAY47528.1
Q1C6L1	ABG13911.1
A9I714	CAP44364.1
P00331	AAA34408.1
P00331	AAA34411.1
P00331	CAA89136.1
P00331	DAA10204.1
A9VJQ4	ABY45581.1
P31072	CAA46577.1
Q6DIZ8	AAH75387.1
Q55CC2	EAL72410.1
Q3ANP3	ABB33789.1
B9KPV7	ACM02492.1
Q72CA6	AAS95856.1
Q8KLK7	AAM80546.1
Q8KLK7	KES08700.1
Q51697	CAA88753.1
A6VFL4	ABR65240.1
P11966	AAX46758.1
P11966	AAI50021.1
Q3BNP7	CAJ25616.1
Q83ML0	AAN43839.2
Q83ML0	AAP17657.1
O22049	BAA22636.2
O22049	BAB09852.1
O22049	AED97855.1
O22049	AAY78882.1
Q6TEK3	AAR82918.1
Q7XUP7	CAD41099.2
Q7XUP7	BAF15030.1
Q7XUP7	BAS89754.1
Q7XUP7	EAZ31123.1
Q7XUP7	BAG89211.1
B9LLP6	ACM52402.1
A7ZB70	EAT98559.1
Q00711	AAA35024.1
Q00711	AAA35022.1
Q00711	AAA35026.1
Q00711	CAA81506.1
Q00711	CAA81989.1
Q00711	DAA09015.1
Q08BV2	AAI24544.1
A9BGZ9	ABX32580.1
Q8CMZ0	AAO05787.1
P40108	CAA55072.2
P99074	BAB41593.1
Q2JDN7	ABD10605.1
B5BJN6	CAR61972.1
Q9UT44	CAB57445.1
P83775	AOW29710.1
B5E4Y3	ACF56688.1
Q64467	AAA53033.1
Q64467	AAA80276.1
Q8XYL1	CAD15449.1
Q3ACM1	ABB13885.1
A7X393	BAF78542.1
Q6QN11	AAS48449.1
P33266	AAB24951.2
Q6ZNA5	BAD18470.1
Q6ZNA5	EAW72988.1
Q7CWK7	AAK88360.2
A0KIM1	ABK35881.1
P94425	BAA09019.1
P94425	CAB12195.1
Q9JPA5	BAA94056.1
Q9JPA5	BAL96688.1
B7HL46	ACJ80992.1
Q1GQY3	ABF53939.1
B9MPS5	ACM61708.1
Q9LQC0	AAK63007.1
Q9LQC0	AAF82257.1
Q9LQC0	AEE33533.1
Q9LQC0	ABE65721.1
Q9LQC0	ABK28442.1
Q9LQC0	AAG30207.1
P04167	AAA41056.1
P04167	AAA41004.1
P04167	AAA41026.1
P04167	AAA41029.1
P04167	AAA41057.1
P04167	AAA41037.1
P04167	BAA00181.1
B9IVW1	ACM14098.1
P46487	CAA55383.1
Q27712	AAB03106.1
P51640	AAA88860.1
A2RJS9	CAL97534.1
P87197	CAA73141.1
Q9PGB5	AAF83197.1
A5VNQ1	ABQ61413.1
A3N2F8	ABN74594.1
Q9RC88	BAA83911.1
Q9RC88	BAB04523.1
Q7WT72	BAC77671.1
A1R4Z8	ABM08710.1
A0L5T9	ABK43332.1
Q47824	AAA66389.1
B2SGG9	ACD30828.1
B5YJ55	ACI20169.1
Q6K5G8	ADM86845.1
Q6K5G8	BAD22157.1
Q6K5G8	BAF09262.1
Q6K5G8	BAS79611.1
Q6K5G8	EEE57317.1
Q6K5G8	BAG93915.1
O81974	CAA71517.1
Q82WM1	CAD84560.1
Q63LV9	CAH38365.1
P9WN71	CCP43875.1
Q3Z7V5	AAW39715.1
Q6NRV4	AAH70608.1
Q9AC39	AAK22015.1
A6BM24	BAF64869.1
A6BM24	BAH11304.1
Q8U2E4	CAA53035.1
Q8U2E4	AAL81016.1
Q9U6M1	AAF01743.1
Q9U6M1	AAX81332.1
Q7VNX8	AAP95319.1
Q4FUB6	AAZ18392.1
Q139A2	ABE39337.1
C0ZWI9	BAH32724.1
Q8J294	AAN70992.1
P63850	AAL51648.1
P76938	AAC75386.1
P76938	BAA16182.2
A3D303	ABN61116.1
Q9FI21	BAB09151.1
Q9FI21	AED95109.1
Q9FI21	AAO29955.1
Q9FI21	AAP68305.1
