From	To
A6TVF6	UniRef50_A8MLW8
A2RIB7	UniRef50_A2RIB7
A1V1A2	UniRef50_Q2T0M6
Q3AI71	UniRef50_Q7VB62
B1Y2E6	UniRef50_Q52060
Q3IKQ7	UniRef50_Q3IKQ7
B0RTS3	UniRef50_Q9PAE7
A3PBR7	UniRef50_A5GUB0
Q9H9V9	UniRef50_Q9H9V9
Q9SCU0	UniRef50_Q9SCU0
Q8H2J9	UniRef50_Q949Q0
O06745	UniRef50_O06745
Q01548	UniRef50_Q01548
Q24803	UniRef50_Q24803
A7YD35	UniRef50_P55073
Q47ZU7	UniRef50_Q47ZU7
B2I4P8	UniRef50_Q8PNY8
Q1CLS8	UniRef50_Q5NRM1
B0RIK6	UniRef50_B0RIK6
Q2JQ89	UniRef50_P0A405
Q9WVK8	UniRef50_Q9Y6A2
Q12UJ9	UniRef50_Q8PXE6
Q6P7B9	UniRef50_P13011
Q10PS6	UniRef50_Q10PS6
G5EBD7	UniRef50_G5EBD7
Q89KP9	UniRef50_Q6N5Q6
Q0BPD5	UniRef50_Q0BPD5
Q21MS9	UniRef50_Q21MS9
B7H121	UniRef50_A4XZC2
B1JBD9	UniRef50_Q820Q4
Q84VY3	UniRef50_O22832
Q47BR6	UniRef50_Q82XV0
P47513	UniRef50_P75393
A7IHE9	UniRef50_A5V9T6
Q1RBX3	UniRef50_Q8ZPC9
Q04515	UniRef50_Q04515
B3CSQ9	UniRef50_A5CD21
Q08632	UniRef50_Q08632
B2UJF2	UniRef50_Q52060
Q64133	UniRef50_P21396
D3QPK3	UniRef50_Q8XAU5
C4ZU97	UniRef50_Q83QT8
A4WF90	UniRef50_Q8ZLN1
A2TBT9	UniRef50_A2TBT9
P21334	UniRef50_P21334
P53643	UniRef50_P53647
Q9KP30	UniRef50_Q87SW6
A5ILF5	UniRef50_A5ILF5
A9MKR6	UniRef50_Q8EKN9
A8ZRY3	UniRef50_Q7UNV2
A7NJG1	UniRef50_Q7NI14
Q02610	UniRef50_P23346
P81335	UniRef50_Q00410
Q0BCE0	UniRef50_Q1LK00
Q6UEF4	UniRef50_M2YIZ5
P38067	UniRef50_P38067
P06406	UniRef50_P12154
Q8U0Z8	UniRef50_Q8U0Z8
A7GVD5	UniRef50_Q9K6A4
Q64420	UniRef50_P13011
A8L1J2	UniRef50_Q7AKI6
P38992	UniRef50_P38992
P32209	UniRef50_P32209
Q5UQC3	UniRef50_Q5UQC3
A4QKH2	UniRef50_P83755
Q70Q35	UniRef50_P00445
A7N5C4	UniRef50_Q87I05
Q9LEC8	UniRef50_Q9LEC8
Q6F4M8	UniRef50_Q6F4M8
A4JF69	UniRef50_B2JIC0
Q2XNC8	UniRef50_P10635
Q61578	UniRef50_P22570
P0A1P2	UniRef50_Q8EKN9
O74927	UniRef50_O74927
B4SVW6	UniRef50_P40861
Q6L732	UniRef50_Q6L732
A1DA63	UniRef50_Q4WAW8
Q97I56	UniRef50_P58667
B0VQK3	UniRef50_Q9I5Q9
A9B543	UniRef50_A9B543
Q39WH4	UniRef50_Q3ASI0
Q8FKG1	UniRef50_P11766
Q8EAP2	UniRef50_Q8EAP2
Q5HP71	UniRef50_P46919
Q9ESY9	UniRef50_Q9ESY9
A0A0E3D8N0	UniRef50_A0A0E3D8N0
O29309	UniRef50_O29309
O13283	UniRef50_P38715
A8QL51	UniRef50_P81382
B2TCJ8	UniRef50_P54223
Q9KUS1	UniRef50_Q9KUS1
Q7Y4H2	UniRef50_Q8CM25
P9WGR2	UniRef50_P9WGR3
D0C9N6	UniRef50_D0C9N6
Q3L8N0	UniRef50_Q3L8N0
B4TRW8	UniRef50_Q8EDZ8
Q2JKQ8	UniRef50_Q8DHB4
Q9SS48	UniRef50_Q9SS48
P00344	UniRef50_P00343
Q2FY34	UniRef50_Q2RH48
P32462	UniRef50_P32462
P33937	UniRef50_P39185
B7HKE5	UniRef50_P94498
Q817Q8	UniRef50_P16618
Q59A28	UniRef50_Q59A28
O77834	UniRef50_P30041
P25535	UniRef50_P25535
Q8MHW6	UniRef50_P09118
A8A467	UniRef50_A7ZR35
Q31YD4	UniRef50_Q8ZNB2
F0QUB3	UniRef50_Q703W7
S0E9M0	UniRef50_S0E9M0
A4W0S3	UniRef50_Q5LYN3
A6H0E6	UniRef50_Q9JXD7
A2SCE2	UniRef50_Q1BZ67
A4STE2	UniRef50_P05989
Q8ZRX8	UniRef50_Q8ZRX8
Q8YRZ2	UniRef50_Q85FX6
P0A081	UniRef50_P0A084
Q68XA8	UniRef50_Q9ZDR3
Q6K8J4	UniRef50_F4K0E8
G4N708	UniRef50_Q876L8
Q8DCK2	UniRef50_Q9KUX4
B7M9I1	UniRef50_Q8FAG4
Q1LTT0	UniRef50_Q8EKN9
P57503	UniRef50_Q8K9D3
A4JBW6	UniRef50_Q4KI35
P28762	UniRef50_P28768
A2BSN6	UniRef50_Q9Z565
Q57AI9	UniRef50_Q8FY21
Q9UW96	UniRef50_P00359
Q8X5J4	UniRef50_P11766
Q39CP0	UniRef50_Q2T1H1
A8H616	UniRef50_Q60006
A0A0S3QTC6	UniRef50_A0A0S3QTC6
D8JBB7	UniRef50_D8JBB7
B1VRH6	UniRef50_B1VRH6
Q6HHE0	UniRef50_Q81C25
Q32G72	UniRef50_A8AGY5
Q2YUU9	UniRef50_Q2FKC6
P0C359	UniRef50_P31087
Q7U6Y8	UniRef50_Q85FX6
Q0BG57	UniRef50_P26935
B5R2W7	UniRef50_Q9KTV1
A4VUK5	UniRef50_Q8DUL9
B7J0W5	UniRef50_O51057
P50168	UniRef50_P50233
O93788	UniRef50_O93788
Q9HYF4	UniRef50_Q9HYF4
Q9Y7F0	UniRef50_P34760
Q08698	UniRef50_Q08698
Q0WPW4	UniRef50_Q0WPW4
Q8GY91	UniRef50_Q8GY91
Q85FN8	UniRef50_P95463
Q2FI20	UniRef50_Q2FI20
B2HV80	UniRef50_P49189
B4SXP7	UniRef50_Q60006
O26018	UniRef50_O26018
P0A036	UniRef50_P0C0G6
Q8KHS0	UniRef50_Q8KHS0
C4NYZ3	UniRef50_Q06278
A1KV85	UniRef50_Q9HTX7
B1YTS0	UniRef50_Q2S0M9
P29473	UniRef50_Q62600
Q5HTJ5	UniRef50_Q9PN30
Q561X9	UniRef50_Q561X9
A9NB47	UniRef50_P51696
P25699	UniRef50_Q39101
Q8ZGV9	UniRef50_P49189
P09622	UniRef50_P09622
B0K280	UniRef50_O65992
Q8WNN6	UniRef50_Q8WNN6
A3M365	UniRef50_P49189
Q39H98	UniRef50_P26935
Q83FS2	UniRef50_Q83HF0
Q2NVN3	UniRef50_P0C0B2
Q28528	UniRef50_Q14722-3
B7NPB7	UniRef50_Q8EKN9
Q0J1C1	UniRef50_A2Z1W9
Q5BH34	UniRef50_Q5BH34
B1J085	UniRef50_P11766
A4IYR4	UniRef50_B0U009
A4ISB9	UniRef50_A4ISB9
B0V5G8	UniRef50_Q2S0M9
B0BB58	UniRef50_Q9Z8J8
Q8VWZ7	UniRef50_Q8VWZ7
A0Q588	UniRef50_Q2YCK3
Q4G4B1	UniRef50_P73911
Q8CVD0	UniRef50_Q8CVD0
Q9BE24	UniRef50_P04642
A6UAW6	UniRef50_D0WGK0
P19446	UniRef50_Q9LKA3
A5VYG4	UniRef50_A4XR60
B1WC61	UniRef50_B1WC61
Q0VPK4	UniRef50_Q0VPK4
Q52UT0	UniRef50_Q52UT0
A8LK55	UniRef50_Q3IXW9
P50322	UniRef50_P54226
Q9KUX2	UniRef50_Q8X7U3
Q40977	UniRef50_Q93WJ8
P0DKC7	UniRef50_P0DKC7
P14293	UniRef50_P14292
P58676	UniRef50_P58676
B7LDD1	UniRef50_Q7N4V9
Q12EY5	UniRef50_Q9Z6P2
Q763T4	UniRef50_Q96V44
Q4WLD1	UniRef50_Q4WLD1
A0A482N9T9	UniRef50_A0JJU0
P55303	UniRef50_Q92405
Q8PFX6	UniRef50_B2FJS1
A4GT88	UniRef50_P49895
Q8EQ43	UniRef50_Q8EQ43
Q81FZ1	UniRef50_P94498
Q9LSV0	UniRef50_Q9LSV0
P21179	UniRef50_P21179
Q0HPB7	UniRef50_P28793
Q884G7	UniRef50_Q9I048
D2WKD9	UniRef50_D2WKD9
Q7SI09	UniRef50_Q7SI09
Q8DET0	UniRef50_Q9KU44
B5YX02	UniRef50_P33940
P21159	UniRef50_P21159
A3CMQ6	UniRef50_Q5LYN3
Q0A706	UniRef50_Q0A706
Q9DC23	UniRef50_Q8IXB1
A8LQ27	UniRef50_P26164
Q5HS73	UniRef50_Q9PLV4
Q4H4E3	UniRef50_Q4H4E3
Q9N119	UniRef50_P24815
C5BP49	UniRef50_Q9I5Q9
B0K5Y2	UniRef50_Q8A9X8
Q8H1Y0	UniRef50_Q8H1Y0
A9MQA3	UniRef50_Q87H06
O67931	UniRef50_O67931
P46312	UniRef50_P46312
B1WNP5	UniRef50_Q81WL4
Q9K5Z5	UniRef50_Q4A0E7
E9KMQ3	UniRef50_E9KMQ3
P0C543	UniRef50_A4QB58
P22414	UniRef50_P22414
Q4R531	UniRef50_Q53H96
B1KWL5	UniRef50_A0Q0R4
A7ZI94	UniRef50_Q13QI0
P38909	UniRef50_P38909
Q31VZ5	UniRef50_Q8X8F9
Q97I58	UniRef50_A0Q0R4
C1DEW7	UniRef50_P27505
B5R3J8	UniRef50_A8FYZ1
A5A6N7	UniRef50_P07195
Q1JP75	UniRef50_Q920P0
Q9C167	UniRef50_P31350
Q9U8S9	UniRef50_P10807
Q6PAB3	UniRef50_P40925
B9DWV2	UniRef50_B9DWV2
A8GNK0	UniRef50_Q9ZD32
Q0BTA0	UniRef50_Q0BTA0
P0AET9	UniRef50_P0AET9
B4SC78	UniRef50_Q9F715
Q92Y45	UniRef50_Q7UJI2
A0T0L9	UniRef50_Q44550
Q6ZDY8	UniRef50_O82663
O85764	UniRef50_P40402
Q9SVG5	UniRef50_Q9FI21
P72721	UniRef50_Q8DJ55
C6A2E4	UniRef50_P72010
P27082	UniRef50_P23346
P9WMP6	UniRef50_P46724
Q9ZNW2	UniRef50_Q9ZNW2
A7I1R7	UniRef50_Q9PHX2
Q56YT0	UniRef50_Q9SIY8
B7MC93	UniRef50_P40861
O34324	UniRef50_O34324
Q9Z7E5	UniRef50_O84616
Q1CHD5	UniRef50_Q7CI09
Q9F0W4	UniRef50_P19573
C8VJR0	UniRef50_C8VJR0
P60585	UniRef50_B4EY23
A4VTT5	UniRef50_A3CMT1
Q5V520	UniRef50_Q18GT4
Q7V004	UniRef50_Q7NL02
B4T959	UniRef50_Q65WJ9
B4TIE9	UniRef50_Q7N8W9
Q09X17	UniRef50_P12154
A1JMW8	UniRef50_C4ZQD6
Q5F5A8	UniRef50_Q7NYZ3
B6JMP4	UniRef50_P0C632
Q5SH02	UniRef50_P54903
Q9GV41	UniRef50_Q9GV41
B5YXW1	UniRef50_Q7N2B2
A9VUA7	UniRef50_P12946
P9WNY5	UniRef50_P63936
O66554	UniRef50_O66554
Q3J7E7	UniRef50_B8GPC3
Q44256	UniRef50_Q44256
P0CL02	UniRef50_E1WA38
Q5SKS4	UniRef50_O58389
A9N6Y4	UniRef50_Q8EDZ8
Q9CQU0	UniRef50_O95881
Q9MUK2	UniRef50_Q44550
Q211U0	UniRef50_P61616
Q21KT3	UniRef50_Q2RWE4
O05619	UniRef50_O05619
P59306	UniRef50_P11446
P0C434	UniRef50_P48183
B1LIZ5	UniRef50_C8U5H2
P50206	UniRef50_P47227
Q1GVC1	UniRef50_Q2GBY1
A4T2I0	UniRef50_A0R115
P0A094	UniRef50_Q5HEK7
A7X295	UniRef50_P0C601
A0A1L9WUX8	UniRef50_A0A1L9WUX8
A4YND6	UniRef50_Q89MN4
O64743	UniRef50_O64743
P24273	UniRef50_P24273
P17155	UniRef50_P29255
A1SWM1	UniRef50_P73911
A5E8K0	UniRef50_Q89WK2
Q18JW6	UniRef50_Q3ING6
A4IT49	UniRef50_A4IT49
Q7UBT0	UniRef50_Q8X7U3
Q8ZBN7	UniRef50_P17845
Q2FXQ9	UniRef50_P16618
Q9QYG6	UniRef50_P10635-2
P9WND7	UniRef50_P9WND6
Q54FM9	UniRef50_Q54FM9
Q3BAR4	UniRef50_P48183
Q5R7E3	UniRef50_P06762
Q4WR17	UniRef50_Q4WR17
B0U009	UniRef50_B0U009
P0CZ76	UniRef50_B9DV19
Q5HQM1	UniRef50_Q49W80
P63478	UniRef50_Q2FYJ2
A0RNT0	UniRef50_Q9PHX2
Q9UTA2	UniRef50_Q9UTA2
Q97U30	UniRef50_O57693
Q9Z175	UniRef50_P58215
O80449	UniRef50_O80449
Q4WLW7	UniRef50_Q4WLW7
C1CWT7	UniRef50_P29107
Q9Y757	UniRef50_Q9Y757
A7FD32	UniRef50_P05989
Q7W6P6	UniRef50_Q82XV0
C6UCN7	UniRef50_P17845
Q31XM5	UniRef50_P17845
Q3B7J2	UniRef50_Q3B7J2
B8D9K5	UniRef50_Q8VSR0
B8ZSN5	UniRef50_B8ZSN5
O68955	UniRef50_P16266
Q8S528	UniRef50_P00352
A8Z3X4	UniRef50_Q49XJ8
P24815	UniRef50_P24815
Q48K59	UniRef50_Q883Y4
B0RN85	UniRef50_C4ZQD6
Q2NYM7	UniRef50_Q89XH1
Q8CPT6	UniRef50_O52582
Q2HXK9	UniRef50_Q9FIJ0
B1JK64	UniRef50_Q87H06
B5E7Q3	UniRef50_P61740
P52985	UniRef50_P52985
A9FU01	UniRef50_Q8XRY7
Q02046	UniRef50_Q02046
P58022	UniRef50_P58022
B7PRF6	UniRef50_Q9BV57
P80859	UniRef50_P00350
A0PPY6	UniRef50_A1T6Z4
P14137	UniRef50_P14137
C0PVJ3	UniRef50_Q60006
P40609	UniRef50_P26353
P23722	UniRef50_P09124
A4KDP1	UniRef50_A4KDP1
A4VFI4	UniRef50_A4VFI4
Q9X405	UniRef50_Q9X405
G9M9M4	UniRef50_Q9LHN8
D7PI20	UniRef50_D7PI20
B1KNT7	UniRef50_Q2YBA1
Q0T1X7	UniRef50_Q8XA71
O84074	UniRef50_Q9Z8J8
O64688	UniRef50_O64688
Q8K4F2	UniRef50_O15296
B8ZJR9	UniRef50_O05269
Q0T457	UniRef50_Q8XAS9
Q58175	UniRef50_P31101
Q9HTJ1	UniRef50_Q8FKI8
Q3MHL9	UniRef50_Q9JLC3
O81796	UniRef50_P93032
Q5HLU4	UniRef50_Q4L8G4
Q8KED5	UniRef50_Q57549
B4T0F9	UniRef50_Q6WRT6
A5D3L4	UniRef50_A4J6H8
Q8RG40	UniRef50_Q7N706
P95895	UniRef50_Q9Y9L0
Q4ZZW4	UniRef50_Q9KTV1
Q2N970	UniRef50_Q2N970
C3N844	UniRef50_Q980U7
Q0BV27	UniRef50_Q0BV27
B2U573	UniRef50_Q328L4
P27138	UniRef50_P27138
Q9KQQ6	UniRef50_Q60006
Q32GZ7	UniRef50_A8FYZ1
Q1DCS1	UniRef50_P21159
O95620	UniRef50_O95620
C0ZY77	UniRef50_Q8FP91
Q7V027	UniRef50_Q7VA53
P19476	UniRef50_P19476
Q9S1U6	UniRef50_Q9S1U6
P51188	UniRef50_Q85FG6
A9I8M0	UniRef50_Q2KW44
A1JKL6	UniRef50_Q8ZNB2
Q73WH6	UniRef50_Q9FBM1
Q6CG88	UniRef50_Q6FS20
B0U431	UniRef50_Q89ND7
O00091	UniRef50_O00091
Q9ZDS7	UniRef50_Q9ZDS7
Q9UZ57	UniRef50_O07835
Q54UU8	UniRef50_Q54UU8
Q01X76	UniRef50_A9WJ10
Q54QQ0	UniRef50_Q54QQ0
O70325	UniRef50_O70325
Q5UYF1	UniRef50_Q3IU78
A4GYW7	UniRef50_P62090
Q28035	UniRef50_P00502
B4GUZ2	UniRef50_B4GUZ2
M2XHZ0	UniRef50_Q9UW95
A8APB1	UniRef50_Q8EIQ6
Q5AW75	UniRef50_Q4WHB7
P59050	UniRef50_E8MJ15
Q0VMY0	UniRef50_A4XZC2
C5H886	UniRef50_C5H886
Q9PD81	UniRef50_Q8EB00
Q3YWQ3	UniRef50_P25924
Q07523	UniRef50_Q07523
P44411	UniRef50_P44411
O65269	UniRef50_O65269
A0B2Q6	UniRef50_O59651
Q326J4	UniRef50_A9MR43
P54885	UniRef50_P54885
P00455	UniRef50_Q9FKW6
Q030A3	UniRef50_Q9CH85
Q8FEN4	UniRef50_Q31X75
Q4L941	UniRef50_Q4L941
B1MPD4	UniRef50_A0QZY9
C4LA09	UniRef50_Q8EKN9
Q8CNL2	UniRef50_Q5LZF3
O45307	UniRef50_O45307
A5F3D0	UniRef50_Q9KTV1
P51639	UniRef50_P04035
A4YIZ1	UniRef50_Q9YER2
A5UD69	UniRef50_P44976
Q49ZA6	UniRef50_Q2FW96
B7LDA7	UniRef50_P72241
Q4L750	UniRef50_Q6LX40
A8AQC8	UniRef50_P44427
Q8CP63	UniRef50_P46919
P0A9Q7	UniRef50_P0A9Q8
Q8TJJ4	UniRef50_C8WR67
A4WR97	UniRef50_P26164
Q75KH3	UniRef50_Q75KH3
Q54IM8	UniRef50_Q9UKU7-3
B4SCU0	UniRef50_Q8KFN9
A4WAR9	UniRef50_Q8ZPC9
A9N1R7	UniRef50_Q8EAC7
Q2NYB8	UniRef50_B2FJS1
Q57DW5	UniRef50_Q7CZN9
B2U036	UniRef50_Q31X75
B1IQY4	UniRef50_A8AGY5
B7MG07	UniRef50_Q8FFN4
Q9A268	UniRef50_Q9A268
Q5RDD3	UniRef50_Q16134
Q3BUJ7	UniRef50_Q9PAE7
B3QPW0	UniRef50_Q3B2U3
Q4WRX4	UniRef50_Q4WRX4
Q9Y6N5	UniRef50_Q9Y6N5
Q4J6M6	UniRef50_Q4J6M6
P07487	UniRef50_P07486
Q4WJW8	UniRef50_A6R1T7
O59284	UniRef50_O59284
Q3MHW9	UniRef50_Q9DB73
P73735	UniRef50_P73735
Q1MI52	UniRef50_Q9X4F5
Q9ZMP0	UniRef50_P17412
P49284	UniRef50_P25819
Q30DW6	UniRef50_M2YIZ5
Q55CT1	UniRef50_Q55CT1
A0AIG1	UniRef50_Q8Y7C5
Q5M3T6	UniRef50_P13714
Q1LKJ7	UniRef50_Q1LKJ7
C3MQ22	UniRef50_Q9UXE7
A4F7G2	UniRef50_A4F7G2
A3N3P3	UniRef50_Q5E6W0
Q2YZ12	UniRef50_A7X5Z9
O07399	UniRef50_P71534
Q8CMQ7	UniRef50_Q0WD32
Q48154	UniRef50_Q48230
Q4UZ74	UniRef50_C4ZQD6
Q0BAF9	UniRef50_Q9ZF99
A2S3E6	UniRef50_Q62L02
C6CLS0	UniRef50_P0C0B2
B1IXG4	UniRef50_Q8X7W8
Q50LH4	UniRef50_B1NF19
A5F3A7	UniRef50_A5F3A7
P28300	UniRef50_P28300
A8Z1H7	UniRef50_Q6GIG7
Q9FR99	UniRef50_Q0WPW4
Q6BR77	UniRef50_Q5AD27
P43755	UniRef50_P43755
Q05JG2	UniRef50_Q09J79
Q2IQE1	UniRef50_Q2IQE1
B6IZ19	UniRef50_B6IZ19
Q9LTG0	UniRef50_Q9LTG0
Q8L3B1	UniRef50_Q8L3B1
A5FRF1	UniRef50_Q3Z8K6
B2J0A9	UniRef50_Q3MFY8
Q0I491	UniRef50_P44427
Q6G716	UniRef50_Q4L8G4
A8A348	UniRef50_Q8XA71
Q4K8K9	UniRef50_Q886E0
Q99YI8	UniRef50_O86963
Q8X6C5	UniRef50_Q46800
P22350	UniRef50_P22350
Q9I1W8	UniRef50_P42234
Q0TKW0	UniRef50_P49189
Q75AL5	UniRef50_Q75AL5
Q5HFG5	UniRef50_Q5HNV1
Q42799	UniRef50_Q42798
P0DMG4	UniRef50_P29051
P14332	UniRef50_P14332
Q15738	UniRef50_Q15738
Q1BAN7	UniRef50_A0QJ99
P39577	UniRef50_P39577
B5FGW1	UniRef50_P39185
A1W7S6	UniRef50_Q7VTR9
Q3IZ91	UniRef50_Q3IZ91
Q9KRZ2	UniRef50_Q8EDZ8
Q8RI52	UniRef50_Q8RI52
H9TB18	UniRef50_Q3TYQ9
B9DPV8	UniRef50_Q2YX60
Q0CY37	UniRef50_Q5AZB4
Q16836	UniRef50_Q16836
Q5LKH2	UniRef50_Q89MN4
Q7U5L7	UniRef50_Q46GZ7
P24008	UniRef50_P24008
B2V4R7	UniRef50_Q894G6
B8E257	UniRef50_B8E257
Q5RBE8	UniRef50_P16050
Q5U263	UniRef50_Q5U263
Q8ZAN0	UniRef50_Q9KNI1
B1LLJ4	UniRef50_Q8FFN4
A6T1X9	UniRef50_A2SJZ5
Q3B2Z6	UniRef50_P28462
O51940	UniRef50_O51940
P9WIL1	UniRef50_P9WIL0
B8ESV1	UniRef50_Q53WH9
Q5B2E9	UniRef50_Q5B2E9
P69564	UniRef50_P83755
Q9AWU4	UniRef50_Q949X9
Q03520	UniRef50_Q03520
P27201	UniRef50_P48183
O66461	UniRef50_O66461
P64179	UniRef50_P54226
O26680	UniRef50_Q6M1B0
H2IFE7	UniRef50_H2IFE7
B3GZ95	UniRef50_Q8VSR0
A0QYP1	UniRef50_O59651
B5RH79	UniRef50_Q87H06
Q83C87	UniRef50_Q83C87
Q9ZP06	UniRef50_Q9SN86
Q5XIZ6	UniRef50_Q5XIZ6
Q1W675	UniRef50_P04035
Q9PL92	UniRef50_Q9Z6S4
Q9S158	UniRef50_Q13QI0
A4JDP6	UniRef50_P26935
Q664V9	UniRef50_Q8ZLN1
O68282	UniRef50_O68282
Q93379	UniRef50_Q93379
P28253	UniRef50_Q8CM25
Q8PLG1	UniRef50_B2FPP3
P13995	UniRef50_P13995
E7FHC4	UniRef50_E7FHC4
B2UBU5	UniRef50_O59651
Q5R7Z8	UniRef50_P28332
P06845	UniRef50_P06845
C4L274	UniRef50_C4L274
Q85A72	UniRef50_Q85FG6
A6WQ25	UniRef50_Q9KT58
Q5U2R6	UniRef50_Q9DBN4
Q5NXP4	UniRef50_C1DFH7
Q5H0S4	UniRef50_Q8PK86
Q8CWL2	UniRef50_Q9KV66
G4MVZ7	UniRef50_G4MVZ7
Q6P3A8	UniRef50_P21953
A6X1V9	UniRef50_Q92QR7
A9MVI4	UniRef50_Q8XDG9
B7LQ46	UniRef50_Q7UCI7
Q17X32	UniRef50_O25608
Q0W834	UniRef50_K4LVZ1
Q2T144	UniRef50_Q145P6
Q6UEF3	UniRef50_Q6UEF3
P52053	UniRef50_P52053
P50842	UniRef50_P50842
Q47878	UniRef50_Q47878
B0RSM4	UniRef50_B2FPP3
Q9CGD8	UniRef50_P52985
A8GKQ1	UniRef50_P25924
Q9SVQ1	UniRef50_Q8VZ59
Q5LXY7	UniRef50_Q5XE03
Q8DR31	UniRef50_Q02418
B1YNA2	UniRef50_Q2T1H1
A2SHM0	UniRef50_K4LVZ1
A9A450	UniRef50_A9A450
O33525	UniRef50_Q8YJE7
Q9SJ25	UniRef50_Q9SJ25
Q6A7Z2	UniRef50_C8WR67
Q54YT4	UniRef50_Q54YT4
Q4WZ61	UniRef50_Q4WZ61
O62583	UniRef50_O62583
Q9F0Y7	UniRef50_P28793
B8DC19	UniRef50_Q8DUL9
O24164	UniRef50_Q8S9J1
P27652	UniRef50_P27652
Q9CXT6	UniRef50_Q9CXT6
Q3SG11	UniRef50_A2SD47
A5W0D5	UniRef50_O50174
A0KR69	UniRef50_A4VFI4
B6HYZ7	UniRef50_A7ZHD9
B1JUE4	UniRef50_B2JIC0
Q12TP4	UniRef50_Q12TP4
P0A9L9	UniRef50_P0A9L8
Q88NC4	UniRef50_P11759
Q9L6I1	UniRef50_Q9L6I1
B3EEE5	UniRef50_P80040
A8GDA2	UniRef50_A8FYZ1
Q5I3B2	UniRef50_Q92813
Q0ICL5	UniRef50_Q0ICL5
Q8Z1T1	UniRef50_Q8EAJ0
Q0T622	UniRef50_C9QZ64
B3EPD4	UniRef50_Q3B2U3
A5VV25	UniRef50_Q887L5
Q8Z3X0	UniRef50_Q8EIQ6
Q1BWM4	UniRef50_P57443
P41637	UniRef50_P42734
A6SSW9	UniRef50_A6SSW9
Q1DA76	UniRef50_Q1DA76
B8HRC2	UniRef50_P31087
D2TDP0	UniRef50_P40402
B4SQ93	UniRef50_B2FMD7
A4G1T0	UniRef50_A4G1T0
Q8TX44	UniRef50_K4LVZ1
G5EG78	UniRef50_G5EG78
Q56840	UniRef50_Q56840
A0A067XNI6	UniRef50_A0A067XNI6
A1V6K0	UniRef50_Q9KTV1
B5ZY95	UniRef50_Q1MDH2
C4ZUD6	UniRef50_Q8X8F9
Q8YV15	UniRef50_A5GSH0
P22437	UniRef50_Q63921
A0QR17	UniRef50_P46724
C3K017	UniRef50_Q883P1
L7I518	UniRef50_G4N1P8
M2WJF5	UniRef50_M2WJF5
O14088	UniRef50_O14088
Q9I341	UniRef50_A5GR53
B1IV85	UniRef50_C9QZ64
Q396N9	UniRef50_A4IT43
A0RBW0	UniRef50_P46919
Q4UPE3	UniRef50_Q9PFN3
Q9S756	UniRef50_Q9S756
Q9ZLQ4	UniRef50_P56467
Q60HG3	UniRef50_O08749
B4ESY2	UniRef50_Q8EAP2
Q1RGF9	UniRef50_B4EY23
B1IV89	UniRef50_Q8XAU9
B2SES8	UniRef50_Q9KU44
Q6NKZ8	UniRef50_Q93Z79
Q3YRF6	UniRef50_Q2GHC3
P25526	UniRef50_P25526
P17845	UniRef50_P17845
Q8LP17	UniRef50_Q84KG5
P9WKZ1	UniRef50_P65076
A6QLU8	UniRef50_A6QLU8
Q7VFV4	UniRef50_Q7VFV4
B9KD64	UniRef50_Q9PPM1
P57246	UniRef50_P57246
Q8GAJ0	UniRef50_Q8GAJ0
A4QJI0	UniRef50_P83755
B2VCH7	UniRef50_Q8XDG9
O84101	UniRef50_P29509
Q8NTB0	UniRef50_Q8NTB0
A4J778	UniRef50_A4J778
O33775	UniRef50_O33775
Q72JP7	UniRef50_Q5SJC8
Q8SPK1	UniRef50_P14580
Q8XYP9	UniRef50_Q472D5
O64718	UniRef50_Q9LIP6
Q0TFC2	UniRef50_Q8ZNB2
Q9CM98	UniRef50_Q5E6W0
Q5SD11	UniRef50_P09144
B4IDV8	UniRef50_P20351
Q30RJ0	UniRef50_P54382
Q92037	UniRef50_Q92037
Q60049	UniRef50_Q60049
Q5PK75	UniRef50_P11446
Q63F37	UniRef50_Q81UB2
Q72S00	UniRef50_Q72S00
A9KW85	UniRef50_A0KRK7
A0A097ZPE4	UniRef50_A0A097ZPE4
A4FW36	UniRef50_Q58806
Q8CIY2	UniRef50_Q9NRD8
Q9ZQP2	UniRef50_Q9ZQP2
P73212	UniRef50_P73212
Q62DF2	UniRef50_A2SD47
C0QRE8	UniRef50_A7I8L5
P24903	UniRef50_P24903
Q8D1X2	UniRef50_Q83AZ6
B5FA64	UniRef50_Q6LUK7
B6HAA7	UniRef50_B6HAA7
A4SQH6	UniRef50_A0KHG9
P43101	UniRef50_P11035
P60861	UniRef50_P59397
Q7MF12	UniRef50_A7N2P9
Q08477	UniRef50_Q08477
Q4AEH2	UniRef50_O70325
A3CU63	UniRef50_Q2FTL0
Q3SG61	UniRef50_Q3SG61
Q960A1	UniRef50_Q960A1
Q4KGT8	UniRef50_Q4KGT8
C0RE68	UniRef50_P61616
Q044I0	UniRef50_Q74IM0
B0URQ3	UniRef50_P39185
A4XR60	UniRef50_A4XR60
Q89XJ6	UniRef50_Q51705
A8H6L0	UniRef50_P45568
O64900	UniRef50_Q9SP06
B2U0U3	UniRef50_A7ZR35
Q6GGY1	UniRef50_Q5HFZ7
B1JSR0	UniRef50_Q8YFY2
P0A0T8	UniRef50_P56994
Q9VYQ5	UniRef50_Q9VYQ5
Q7MMY7	UniRef50_A8FYZ1
Q5R616	UniRef50_P31040
P28332	UniRef50_P28332
A2RKV4	UniRef50_A4ILI2
Q0CY11	UniRef50_Q0CY11
