From	To
Q47WQ1	AAZ24507.1
P36401	CAA38324.1
B1LKD0	ACB18542.1
Q7CFR2	CAL22612.1
Q7CFR2	AAM87599.1
Q7CFR2	AAS63559.1
B2TVN1	ACD09153.1
B5RGL6	CAR39550.1
A1QYS8	AAX17470.1
A5I4L0	ABS38624.1
A5I4L0	CAL83982.1
Q10YI3	ABG52691.1
P47154	AAB38271.1
P47154	CAA89647.1
P47154	DAA08902.1
C0JAQ5	ACN48836.1
C0JAQ5	ACN48837.1
C0JAQ5	ACN48838.1
C0JAQ5	ACN48842.1
C0JAQ5	ACN48845.1
C0JAQ5	ACN48846.1
C0JAQ5	ACN48847.1
B2SYU8	ACD17833.1
A8Y9H3	CAO85979.1
Q725B6	AAT02845.1
Q4WPE9	EAL89885.1
B5FUJ0	ACH77920.1
A4VZG5	ABP91504.1
B5E846	ACH40015.1
Q8CUK1	BAC13062.1
Q2RHN7	ABC20052.1
O73944	BAA32989.1
O73944	AAL81423.1
P0DB00	AAM80134.1
Q1J2H6	ABF44308.1
P29295	AAA34687.1
P29295	CAA97918.1
P29295	DAA11231.1
A5CVC5	CAN03064.1
Q1LTF8	ABF14002.1
Q3YU10	AAZ91002.1
Q62K38	AAU47493.1
Q1GXB4	ABE48324.1
Q8NNB7	BAB99680.1
Q8NNB7	CAF20629.1
B7IHN7	ACJ75601.1
A4G4T5	CAL61522.1
Q97QS5	AAK75235.1
Q6MLS7	CAE79779.1
Q2HJ74	AAI13273.1
A3PAI6	ABO16761.1
B4P5U9	EDW91865.1
O34798	AAC46306.1
O34798	CAB13067.1
Q24TH1	BAE84671.1
P0A753	AAN42278.1
P0A753	AAP16149.1
B3CUN5	BAG41082.1
Q9KD91	BAB05045.1
Q2SDI1	ABC31293.1
Q5L114	BAD75366.1
C0ZKI1	BAH45658.1
A6UT01	ABR55623.1
Q2L953	ABC73676.1
O63796	AAC14859.1
Q57821	AAB98365.1
A7ZFB9	EAT98363.1
B2FN41	CAQ46768.1
P47715	AAB40951.1
P47715	AAP56563.2
B7MXW6	CAR08932.2
P53444	AAB00930.1
P53444	ESA42348.1
P53444	ESA42349.1
Q40144	BAA03923.1
A1W4S3	ABM41248.1
P65946	AAK75382.1
A5FLW1	ABQ03802.1
Q3BXF4	CAJ22459.1
Q7VH68	AAP77696.1
A1WWA3	ABM61965.1
Q1IKM7	ABF42573.1
Q0I4M3	ABI25635.1
B8D6V0	ACL29865.1
A0LE48	ABK46241.1
Q5HCY7	AAW38580.1
B1XF03	ACB01543.1
B9DMJ0	CAL28482.1
A7X7A8	BAF79579.1
Q5YQS7	BAD59464.1
B1YAZ7	ACB40697.1
Q57FY7	AAX73447.1
Q98Q11	CAC13731.1
B9DYU5	BAH05420.1
C3LQR1	ACP04619.1
Q30TB2	ABB43769.1
A9A492	ABX12581.1
B0SCT0	ABZ93242.1
B0T3J3	ABZ70879.1
A8A2C4	ABV06678.1
A1U4H0	ABM19889.1
C4RJF8	EEP70683.1
Q9RH04	AAF18282.1
Q9RH04	AAV90174.1
Q6GA19	CAG42904.1
B5YZ98	ACI35819.1
Q81C45	AAP09886.1
B7LPI4	CAQ88737.1
Q1LTL2	ABF14224.1
B5BF31	CAR60888.1
A4VS42	ABP81793.1
Q3Z354	AAZ87808.1
Q02TY0	ABJ15399.1
B3Q7H9	ACF00313.1
O81893	CAA20590.1
O81893	CAB80094.1
O81893	AEE86275.1
O81893	ABJ98567.1
Q5PIG5	AAV76306.1
Q5RBC3	CAH90937.1
A0KNA1	ABK39323.1
Q3Z5S7	AAZ86885.1
Q07Y17	ABI73097.1
Q5M4T8	AAV60478.1
Q92LK8	CAC47613.1
B4RBZ9	ACG78196.1
Q2UJE8	BAE58317.1
B4S0J5	AEA96699.1
P0A873	CAA25959.1
P0A873	AAC75656.1
P0A873	BAA16492.1
P9WF83	CCP43337.1
B6YSJ5	ACJ15532.1
A5FHX8	ABQ05190.1
B0KFT9	ABZ00412.1
P54099	AAA98977.1
P54099	AAF82772.1
Q96T52	AAK52905.1
Q96T52	AAS07432.1
Q96T52	AAS02043.1
Q96T52	AAS07496.1
Q96T52	AAS07497.1
Q96T52	AAS07528.1
Q96T52	AAH08497.1
Q55F45	EAL72910.1
A5V9J6	ABQ68962.1
Q5M2T6	AAV61316.1
Q04723	AAA74514.1
Q321Q8	ABB65950.1
Q255S1	BAE80967.1
P13914	CAA35515.1
F1LU71	EDL98065.1
B2SJL8	ACD58802.1
Q93RJ9	BAB62014.1
Q6KH82	AAT28048.1
B1JYB7	ACA90273.1
A1K4A1	CAL93656.1
Q9KHL6	AAF75724.1
Q9KHL6	CAD16544.1
Q32L81	AAI09719.1
Q07QP5	ABJ05739.1
B5FH97	ACH76699.1
Q971D0	BAK54565.1
Q1JH49	ABF33945.1
Q3J6Q3	ABA59493.1
Q5HEA1	AAW37052.1
Q1I3G7	CAK17819.1
B6I8Y0	BAG76491.1
P70665	AAC52880.1
P70665	CAA67214.1
P70665	AAB07813.1
P70665	AAD55976.1
P70665	BAC26026.1
P70665	BAC26049.1
P70665	BAC28536.1
P70665	BAC29164.1
P70665	BAC31534.1
P70665	BAE37942.1
P70665	BAE39252.1
P70665	AAH07136.1
Q3Z1X8	AAZ88234.1
B1L7A7	ACB08336.1
P57816	AAK02223.1
C1AKK4	BAH24833.1
Q3V7J3	AAV96436.1
Q62HC7	AAU50234.1
Q92F76	CAC95463.1
Q9ZMZ2	AAD05654.1
C1C6A5	ACO16598.1
Q96GS6	BAB15709.1
Q96GS6	BAB84869.1
Q96GS6	BAF82222.1
Q96GS6	BAC03419.1
Q96GS6	BAC11052.1
Q96GS6	EAW69441.1
Q96GS6	EAW69444.1
Q96GS6	EAW69446.1
Q96GS6	AAH00158.1
Q96GS6	AAH09256.1
Q96GS6	AAH11667.1
Q96GS6	AAH20512.1
Q96GS6	AAH33749.1
Q96GS6	AAH35961.1
Q96GS6	AAH71644.1
Q96GS6	AAH71876.1
Q96GS6	AAH94816.1
O59147	BAA30585.1
Q9AC20	AAK22035.1
A4YV23	CAL77749.1
Q9SYK0	AAD30612.1
Q9SYK0	AEE27861.1
Q9SYK0	ANM60833.1
Q9SYK0	ANM60834.1
O00764	AAC51233.1
O00764	AAP73047.1
O00764	BAA95540.1
O00764	AAH00123.1
O00764	AAH05825.1
A0M527	CAL67722.1
Q0T8F7	ABF02319.1
A6VNC3	ABR74470.1
C3NE02	ACP45541.1
Q32J54	ABB60653.1
B4NJW0	EDW83962.1
B6EMY6	CAQ78265.1
Q1I337	CAK17949.1
P45251	AAC23206.1
A3NC95	ABN81555.1
P21820	AAB62730.1
A0PMW8	ABL03687.1
Q02PF9	ABJ12234.1
P47496	AAC71474.1
P47496	AAD12433.1
P47496	AAD10575.1
P47496	AAD10576.1
C4L5J5	ACQ69810.1
Q0A8Z1	ABI56696.1
P58323	AAG56617.1
P58323	BAB35760.1
A8A6U8	ABV08252.1
P09342	CAA30484.1
A0QQL0	ABK71483.1
A0QQL0	AFP37257.1
B7MG29	CAR03691.1
Q9GHP8	CAC04381.1
P25000	CAA39125.1
Q7MGX9	BAC95859.1
B4NAB3	EDW81800.1
Q1LTJ9	ABF14187.1
O50660	CAA11481.1
Q9I5U8	AAG03978.1
A2RUV5	AAI33061.1
A2RUV5	AAI21499.1
Q3AL68	ABB34664.1
Q0VNT0	CAL17168.1
A9INR9	CAP42864.1
Q9M1Z5	CAB75798.1
Q9M1Z5	AEE79969.1
P0A6F4	AAG59119.1
P0A6F4	BAB38274.1
Q8ZYP2	AAL62951.1
A7X163	BAF78014.1
Q4KHG5	AAY90474.1
B2SVL8	ACD60092.1
Q14GL1	CAL09405.1
Q89DF8	BAC52746.1
P0C326	AAS46217.1
B7J1P0	ACK75161.1
A8YZR7	ABX28589.1
Q81JW1	AAP29225.1
Q81JW1	AAT34728.1
Q81JW1	AAT57476.1
A6UNQ5	ABR54127.1
Q02RN8	ABJ12999.1
Q6HFT0	AAT61506.1
Q9UKF6	AAF00224.1
Q9UKF6	AAY14858.1
Q9UKF6	EAX00989.1
Q9UKF6	AAH11654.1
Q9UKF6	AAH20211.1
Q9UKF6	AAB70268.1
B2UEE5	ACD28345.1
B5ZBI3	ACI60167.1
P03369	AAB59876.1
Q5FA23	AAW88964.1
Q6G7C1	CAG43902.1
P03706	AAA96598.1
B7NA10	CAR12061.1
Q98BK3	BAB51969.1
Q9JXR2	AAF42250.1
A8GXQ1	ABV79651.1
A9QC80	ABU85673.1
A9QC80	ABV26530.1
A9QC80	ABV26537.1
Q8M894	BAB92032.1
Q2YZ69	CAI82239.1
P0AEP3	CAA42564.1
P0AEP3	AAA20118.1
P0AEP3	AAC74318.1
P0AEP3	BAA36104.1
P0A3M2	AAC64608.1
A5U6R1	ABQ74711.1
A4W6A1	ABP59231.1
A1T868	ABM13368.1
Q8R860	AAM25327.1
Q1CKF9	ABG17521.1
Q1CKF9	EEO77625.1
Q8CSM7	AAO04674.1
Q3ZW88	CAI82282.1
C7YPY3	EEU45929.1
Q61161	AAC52571.1
Q61161	BAC34507.1
A0A0A7HFE6	AIZ03609.1
A1AW71	ABL02178.1
Q94G00	AAK83088.1
Q65PB5	AAU39099.1
Q65PB5	AAU21754.1
Q0VRM5	CAL16173.1
A7Z9S5	ABS75751.1
Q4QNV4	AAX87293.1
A0QX22	ABK70310.1
A0QX22	AFP39528.1
A1WZI8	ABM63100.1
Q5WA76	BAD67644.1
Q5WA76	BAF18807.1
Q5WA76	BAS96304.1
Q5WA76	EEE65144.1
Q5WA76	BAG91337.1
P03195	CAA24850.1
P03195	CAD53414.1
Q746T4	AAR36824.1
Q3ZX08	CAI82759.1
Q57M47	AAX66215.1
Q6P9X4	CAA07417.1
Q6P9X4	AAH60549.1
Q9FFB0	BAB10619.1
Q9FFB0	AED93104.1
B0KJ54	ABY96304.1
D4ANC3	EFE35684.1
Q8ZAD8	CAL22456.1
Q8ZAD8	AAM83948.1
Q8ZAD8	AAS63344.1
Q9ZDM8	CAA14760.1
A6UCR6	ABR61446.1
P34196	AAB96822.1
A9MIM3	ABX21926.1
B2I1H8	ACC58826.1
Q726J3	AAS97585.1
Q6AF68	AAT88977.1
Q9VTG7	BAC65097.1
Q9VTG7	AAF50082.1
Q9VTG7	AAN11882.2
Q9VTG7	AAL28683.1
Q9VTG7	AAM50785.1
Q9VTG7	AAX33529.1
C1B324	BAH54941.1
Q6NVL5	AAH67990.1
Q63DJ1	AAU18826.1
Q1LTH3	ABF14149.1
Q8G4S5	AAN25100.1
P9WIM5	AAA50941.1
P9WIM5	CCP45763.1
Q1C713	ABG13759.1
P18062	AAA31702.1
P18062	AAA81270.1
Q6G5E3	CAF26900.1
P13703	AAA25896.1
P13703	AAA25895.1
Q7N964	CAE12780.1
B5YF54	ACI18358.1
Q6AGC6	AAT88569.1
A1KAG5	CAL95821.1
Q8DGX5	BAC09739.1
Q2RTB8	ABC22627.1
B3PGC8	ACE85656.1
Q1RKM3	ABE04091.1
P48399	AAC49031.1
Q9M643	AAF67863.1
Q9M643	AED95935.1
A7NEH6	ABU62379.1
Q9JHR7	CAC01233.1
Q6D7W4	CAG74121.1
Q67NU0	BAD40653.1
A8H3F7	ABV87094.1
A5EXY9	ABQ13829.1
B2I2Q0	ACC55685.1
B0TND3	ABZ76119.1
C4ZQF4	ACR64667.1
Q00684	AAA34477.1
Q00684	BAA09533.1
Q00684	BAA09267.1
Q00684	CAA52971.1
Q00684	DAA12468.1
Q6M101	CAF29673.1
Q0SX30	ABF06385.1
Q9LT96	BAA98165.1
Q9LT96	AED95855.1
Q9LT96	ACN59389.1
Q2URJ0	BAE55824.1
Q2URJ0	BAE55825.1
Q8Y6E5	CAC99820.1
Q0BCK8	ABI88115.1
A3CZD8	ABN59851.1
Q7NQC8	AAQ61872.1
Q5U595	AAH84789.1
Q9RVD3	AAF10666.1
P9WJK5	CCP44254.1
Q6GK35	CAG39300.1
Q31DP4	ABB42729.1
Q5HVQ1	AAW35868.1
Q75A33	AAS52007.1
P48171	AAB03350.1
Q6CS90	CAH00295.1
Q8J2N2	AAN31395.1
Q6G9W8	CAG42956.1
Q822Q0	AAP05371.1
Q729V4	AAS96717.1
A5IZ19	CAL59278.1
O82189	AAC62124.1
O82189	AEC06943.1
A8A6H0	ABV08124.1
B6EMB5	CAQ78196.1
C5FZ57	EEQ35160.1
O28847	AAB89821.1
A3M658	ABO12402.2
P65764	AAN82559.1
O67139	AAC07095.1
A0KJ40	ABK38767.1
Q66FS1	CAH19504.1
Q82XV5	CAD84055.1
Q92H24	AAL03486.1
Q9M5P5	AAF37283.1
Q8FBS3	AAN83109.1
P65241	AAK75207.1
C3MRS8	ACP38871.1
B1YB90	ACB39221.1
P21269	AAA35160.1
P21269	AAB64695.1
P21269	DAA07830.1
B1Y4K5	ACB33444.1
A9WW43	ABY39979.1
Q7M7Y6	CAE11002.1
Q04E85	ABJ57237.1
P08148	CAA68673.1
Q9GP38	CAC18544.1
Q0SPF4	ABH01274.1
Q0SPF4	AEL69244.1
Q1LQB0	ABF07666.1
P57854	AAK02661.1
Q2IUT3	ABD08027.1
C6DBW3	ACT12230.1
A4VWZ2	ABP90631.1
P70236	CAA65764.1
P70236	AAH75652.1
B7VJA1	CAV19565.1
A6U7D9	ABR59569.1
B2UHV5	ACD29156.1
Q2G512	ABD27061.1
A4QHG9	BAF55685.1
B5QYQ7	CAR32464.1
B5Y1W4	ACI08673.1
Q735N7	AAS42025.1
C0LGT1	CAB96685.1
C0LGT1	AED91517.1
C0LGT1	ANM68908.1
C0LGT1	AAM13028.1
C0LGT1	ACN59366.1
A9GC83	CAN96153.1
P41676	AAA66753.1
P41676	AAA19444.1
A5IYG2	CAL59071.1
Q3V188	AAA40405.1
Q3V188	BAE21263.1
Q92C06	CAC96616.1
A7MQI6	ABU78957.1
Q67LG6	BAD41480.1
Q1IW89	ABF46495.1
Q02769	AAA42179.1
Q02769	AAH81810.1
A0KIF5	ABK39690.1
Q6LVT0	CAG18595.1
B3DL53	AAI67315.1
P95803	AAN58338.1
P95803	AAB41854.1
A5N628	EDK32759.1
Q83CG2	AAO90667.1
Q73EM5	AAS39269.1
P65676	BAB58852.1
O57535	AAB99856.1
Q2RIS7	ABC19662.1
B4T678	ACF64328.1
Q9K0H4	AAF41053.1
Q8K9G8	AAM67921.1
B4U237	ACG62054.1
Q8FJY4	AAN79215.1
Q46E58	AAZ69834.1
Q5HLY6	AAW55189.1
Q1JGV7	ABF34037.1
B9DKT0	CAL27143.1
P67088	AAG58282.1
P67088	BAB37450.1
Q824M4	AAP04873.1
Q53WG6	BAD71991.1
A4FF33	CAM02658.1
Q7VRS2	CAD83213.1
B2V6Y7	ACD65769.1
Q5V3P6	AAV45856.1
P59968	SIT99503.1
B8D7C1	ACL30036.1
Q7MDE5	BAC97117.1
O67883	AAC07848.1
B6JNS3	ACJ08551.1
C1AFP7	BAH27076.1
Q0KDH0	CAJ91951.1
C0R444	ACN95686.1
P51178	AAA73567.1
P51178	BAG52226.1
P51178	EAW64507.1
P51178	AAH50382.2
Q5P762	CAI06849.1
A9QYY2	ABX88098.1
B0RH22	CAQ02498.1
A2C7D7	ABM77397.1
B3EHF8	ACD91320.1
Q6LU33	CAG19192.1
Q9Z820	AAD18672.1
Q9Z820	AAF38089.1
Q9Z820	BAA98738.1
Q9Z820	AAP98482.1
Q803X1	AAH44158.1
Q803X1	AAI55785.1
Q803X1	AAI54794.1
Q8RCH7	AAM23735.1
A3PCW7	ABO17592.1
A0R7J5	ABK73841.1
A0R7J5	AFP43174.1
A5UKB2	ABQ86640.1
Q12084	CAA65212.1
Q12084	CAA89845.1
Q12084	CAA98841.1
Q12084	AAS56897.1
Q12084	DAA11866.1
A5E3K3	EDK46011.1
Q1AT39	ABG05439.1
A3MR91	ABO04460.1
Q7VIJ1	AAP77211.1
A1SU11	ABM02976.1
P26722	CAA43520.1
A3CW75	ABN57625.1
Q5YTA5	BAD58586.1
Q88DW7	AAN70274.1
C1CXT2	ACO44888.1
Q2MIH9	ABC56221.1
P29660	AAB01470.1
A5UEU6	ABQ99301.1
Q4WZL3	EAL93952.1
B5RM71	ACH93457.1
Q21MT0	ABD79999.1
Q8CJX0	CAD55313.1
Q0KBY9	CAJ92482.1
A4Q9F0	CAM84327.1
A4Q9F0	CAM84328.1
A4Q9F0	BAB29613.1
A4Q9F0	BAC38821.1
Q0T0L7	ABF05148.1
A9AJD5	ABX13772.1
A9AJD5	BAG45062.1
Q9A0B6	AAK33777.1
Q9A0B6	AAZ51274.1
Q88QT9	AAN66029.1
Q6INX4	AAH72148.1
Q4R366	BAE02452.1
Q4R366	EHH63556.1
O32055	CAB75331.1
O32055	CAB14733.2
Q2N8R7	ABC63924.1
A5IAR4	ABQ54464.1
P39200	AEH32634.1
Q042T6	ABJ60536.1
P84300	AAA76616.1
P84300	AAA76617.1
B4TQW9	ACF91322.1
B1MVR0	ACA83314.1
Q1GZ15	ABE50522.1
P50349	CAA51772.1
P50349	AAB91697.1
P45209	AAC23095.1
A3D4P4	ABN61707.1
A3D4P4	ABN63860.1
Q8DM00	BAC07878.1
Q73IH9	AAS13933.1
P0CM88	AAW45137.1
P75386	AAB96089.1
Q9ER04	BAB20276.1
Q9ER04	BAB20277.1
Q9ER04	BAB20278.1
Q9ER04	BAB40328.1
B7KTR5	ACK84125.1
B5XM21	ACI61383.1
Q87DY6	AAO28416.1
P22987	AAA63577.1
P22987	CAA20726.1
P81718	AAD00262.1
Q8P1B3	AAL97609.1
B1JFN5	ACA75619.1
Q17ZN6	CAJ98890.1
A3KQ55	CAM56504.1
Q9SUG3	CAB45787.1
Q9SUG3	CAB81153.1
Q9SUG3	AEE82601.1
Q9SUG3	AEE82602.1
Q9SUG3	AAK91424.1
Q9SUG3	AAL15415.1
P36698	BAA03640.1
Q8NCW5	CAC86580.1
Q8NCW5	BAG57944.1
Q8NCW5	AAI00932.1
Q8NCW5	AAI00933.1
Q8NCW5	AAI00934.1
Q8NCW5	AAI00935.1
Q9S0X4	BAA83095.1
Q9YDY1	BAA79766.2
B7HNS7	ACJ79148.1
B4SQZ7	ACF52592.1
Q48EV8	AAZ33635.1
C1ASX3	BAH48905.1
Q0BSW6	ABI62086.1
Q5M122	AAV62065.1
P42664	BAA14003.1
P42664	AAA49980.1
P64223	CAD02885.1
P64223	AAO70525.1
Q8EUJ1	BAC44722.1
Q4WFS2	EAL86405.2
B8DU64	ACL29543.1
Q6D3B9	CAG75725.1
Q6L2N4	AAT42768.1
P46197	AAC41619.1
P46197	CAA47334.1
A0JMQ9	AAI25973.1
Q88PS4	AAN66399.1
B5BDA8	CAR60351.1
Q54NY7	EAL64921.1
Q2N7Q3	ABC64288.1
P36580	BAA04237.1
P36580	CAB52034.1
Q3KE68	ABA73938.1
A8FS76	ABV35699.1
P60810	AAS09786.1
P52833	AAB05013.1
Q7V0C7	CAE19798.1
O07708	CAB09908.1
O07708	CAC29935.1
B8F4C5	ACL32177.1
Q87BR7	AAO29228.1
Q1LPT0	ABF07846.1
P9WHF0	AAK45723.1
Q07412	AAA18799.1
P0DC57	BAC63782.1
A1DCY5	EAW19695.1
A1SR67	ABM01982.1
Q0UHC0	EAT84012.1
B1YPU9	ACB65513.1
Q2YSB9	CAI80181.1
Q2SNS0	ABC27704.1
A0KWL8	ABK48187.1
A9N4Z1	ABX70768.1
Q1RH27	ABE05337.1
Q9LSP7	BAA94978.1
Q9LSP7	AEE75893.1
Q9LSP7	AAK62380.1
Q9LSP7	AAW52556.1
Q9LSP7	AAY44871.1
Q7ZX42	AAH45247.1
C0ZPK5	BAH31333.1
Q8PBY6	AAM40280.1
Q32DT3	ABB62522.1
P55528	AAB91739.1
Q6N6C5	CAE28133.1
Q6D1I3	CAG76362.1
P60120	BAB41739.1
Q5NRI7	AAV88667.1
A6SZ06	ABR89059.1
Q46HV9	AAZ58919.1
Q02154	CAA47710.1
P07311	CAA58987.1
P07311	BAG35037.1
P07311	AAD31937.1
P07311	EAW81216.1
P07311	AAH35568.1
B0TT63	ABZ78004.1
B8D913	ACL30584.1
Q9Y673	AAD41465.1
Q9Y673	AAF29113.1
Q9Y673	BAG61149.1
Q9Y673	EAX08578.1
Q9Y673	AAH12531.1
A4TPH6	ABP41188.1
Q983F8	BAB53923.1
Q1QD80	ABE74373.1
C4LH71	ACR17176.1
Q2NS21	BAE75054.1
P57533	BAB13158.1
D5TAM8	ADG26213.1
B8XGQ5	ACL37327.1
B7NU43	CAR19151.1
B7ZMP1	BAC40282.1
B7ZMP1	EDL04573.1
B7ZMP1	EDL04574.1
B7ZMP1	AAI37570.1
B7ZMP1	AAI44718.1
B2UVE0	ACD48822.1
Q2FZ82	ABD30267.1
Q6D0E6	CAG76751.1
Q2RHY7	ABC19952.1
Q5QHG6	AAS76669.1
Q83AQ1	AAO91323.1
Q3SK83	AAZ96907.1
O60674	AAC23982.1
O60674	AAC23653.1
O60674	AAB82092.1
G5EGK5	CAC29084.1
G5EGK5	CAC29085.1
G5EGK5	CAA84639.2
G5EGK5	CAD36478.1
G5EGK5	CAJ34992.1
C7AU21	ACT91266.1
C7AU21	ABA94460.1
C7AU21	BAT14645.1
C7AU21	EAZ18968.1
B4SIN4	ACF51623.1
Q8BSF4	BAC28313.1
Q8BSF4	BAC28786.1
Q8BSF4	AAH70408.1
B2K845	ACC91121.1
D3UAG7	ACZ44842.1
Q6MBE9	CAF24100.1
Q6AFZ0	AAT88705.1
B4SU23	ACF65413.1
F4KFT7	AED93884.1
F4KFT7	BAF00660.1
F4KFT7	BAF02003.1
Q5PDF2	AAV76137.1
A6UYE4	ABR84025.1
Q2GG30	ABD44897.1
Q3JF14	ABA56582.1
Q910D6	AAK51715.1
Q910D6	AAK51714.1
P73754	BAA17806.1
A9AWD7	ABX04787.1
A1SRB7	ABM02032.1
Q87QY8	BAC59273.1
Q58DU5	AAX46349.1
Q58DU5	AAI09555.1
B1XT38	ACB43515.1
Q9HJ72	CAC12227.1
A1AVC7	ABL01884.1
P0C0M8	AAO60568.1
P0C0M8	AAO60569.1
P0C0M8	AAO60570.1
P0C0M8	AAO60571.1
P0C0M8	AAO60572.1
P63809	AAN30977.1
P63809	AEM19394.1
A3PHH4	ABN75790.1
P0A7Y8	AAA24567.1
P0A7Y8	CAA25983.1
P0A7Y8	AAA62055.1
P0A7Y8	AAC76727.1
P0A7Y8	BAE77590.1
Q3IZC1	ABA80113.1
B1JYB1	ACA90267.1
Q7MI01	BAC95480.1
Q6A7E9	AAT83316.1
Q5LWT6	AAV93459.1
B4TDF3	ACF67920.1
P17167	BAA00386.1
B2S1W3	ACD70442.1
B1ISK6	ACA76423.1
Q6F7A8	CAG70057.1
A7X435	BAF78774.1
A6WY76	ABS13930.1
B5FR85	ACH74047.1
B7LS91	CAQ90834.1
Q7CH67	AAM86580.1
Q7CH67	AAS61258.1
Q7CH67	CAL19817.1
Q87VR8	AAO58296.1
Q0SIF9	ABG92677.1
B4TGE1	ACF67362.1
Q7W5I3	CAE38593.1
C0M8U4	CAW93573.1
B0KAD1	ABY95094.1
Q9ZM57	AAD05938.1
B5XV38	ACI10088.1
Q8K987	AAM68005.1
A2SG95	ABM94584.1
A2CAW5	ABM78625.1
Q8TU04	AAM03724.1
Q64UB9	BAD48910.1
Q1D0T1	ABF88226.1
P21689	AAA26016.1
P0C0N4	CAA89193.1
P0C0N4	AAC38295.1
P0C0N4	AAO25549.1
A3MMA7	ABO07011.1
Q5FHK5	CAI27809.1
O43688	AAC15968.1
O43688	AAC32104.1
O43688	AAC25666.1
O43688	AAP35667.1
O43688	AAH02806.1
B4SYX8	ACF63348.1
A9MP33	ABX24115.1
Q9WUA3	CAB64347.1
Q9WUA3	AAD23571.1
Q9WUA3	AAF75700.1
Q9WUA3	AAX11357.1
Q9WUA3	AAX11358.1
Q9WUA3	BAC33949.1
Q9WUA3	BAC37195.1
Q9WUA3	BAE31405.1
Q9WUA3	BAE32390.1
Q9WUA3	BAE38177.1
Q9WUA3	BAE38180.1
Q9WUA3	BAE41918.1
Q9WUA3	BAE42221.1
Q9WUA3	CAJ18476.1
Q9WUA3	AAH06926.1
Q6L1Q1	AAT43101.1
B7M5W5	CAQ99202.1
C4ZRL4	ACR65570.1
B7NHD0	CAR16168.1
P41142	AAA16964.1
P9WHQ6	AAK45071.1
Q54MV2	EAL64659.1
A6SXG2	ABR88798.1
P57980	AAK04059.1
Q2LUQ6	ABC77819.1
B7J1T9	CAA55361.1
B7J1T9	ACK74892.1
Q1WTU0	ABD99707.1
C1EXV7	ACO31246.1
Q2ST47	ABC01241.1
Q88XW5	CCC78465.1
P00533	CAA25240.1
P00533	AAB53063.1
P00533	AAC50802.1
P00533	AAC50804.1
P00533	AAC50796.1
P00533	AAC50797.1
P00533	AAC50798.1
P00533	AAC50799.1
P00533	AAC50800.1
P00533	AAC50801.1
P00533	AAG35786.1
P00533	AAG35787.1
P00533	AAG35788.1
P00533	AAG35789.1
P00533	AAG35790.1
P00533	AAT97979.1
P00533	AAS83109.1
P00533	AAK01080.1
P00533	AAG43240.1
P00533	AAG43243.1
P00533	CAA29668.1
P00533	CAA25282.1
P00533	AAA63171.1
P00533	AAA52370.1
Q0SGR9	ABG93267.1
B8DBZ9	ACK38985.1
C6E2U2	ACT19052.1
C1GXD8	EEH41226.1
A6V9Z6	ABR82811.1
B7L916	CAU98098.1
Q9WC54	AAD17757.1
Q1RFI8	ABE05876.1
A0LSX5	ABK52535.1
Q899P3	AAO34779.1
B6EN08	CAQ79418.1
Q83PJ4	AAN45264.1
Q83PJ4	AAP18933.1
Q6GAG9	CAG42754.1
Q7VDF7	AAP99465.1
A5VAG4	ABQ69280.1
Q9I434	AAG04699.1
P48370	AAA74376.1
P48370	AAD07753.1
Q03333	CAA48593.1
Q0BHN3	ABI86340.1
O66829	AAC06794.1
Q8PFH5	AAM38842.1
A3MYQ4	ABN73290.1
Q80X89	AAG17003.1
Q80X89	BAE24468.1
Q80X89	AAH48926.1
P56864	AAF12284.1
A9N028	ABX67259.1
Q7P1U1	AAQ57800.1
A0ALP7	CAK21929.1
Q6CNG7	CAG99609.1
A5FV29	ABQ29461.1
Q9U217	CAB60524.1
Q9U217	CAB60525.1
P42339	AAA83427.1
P42339	AAB71971.1
P42339	AEE33693.1
P42339	AAN41278.1
Q0TND4	ABG83227.1
Q929S8	CAC97425.1
A3DNQ6	ABN70266.1
Q2Y763	ABB75408.1
B0C8H2	ABW30127.1
P27808	AAA37698.1
P27808	AAA40478.1
P27808	BAC40058.1
P27808	AAH06629.1
A4W4B5	ABP93204.1
P44999	AAC22699.1
B4QK53	EDX11390.1
Q09903	CAA91889.1
A4SIB9	ABO88641.1
P32481	AAA34633.1
P32481	AAB64558.1
P32481	DAA07678.1
Q9RSR1	AAF11608.1
Q21B56	ABD86380.1
B2K072	ACC87200.1
A7ZTU4	ABV18142.1
B6IV67	ACJ00191.1
Q5HNS2	AAW54571.1
A8GYV6	ABV85493.1
Q8Y4I2	CAD00536.1
B7GK04	ACJ32760.1
A1WL18	ABM58325.1
A6LFF0	ABR44414.1
B7MNJ0	CAR06203.1
Q7VTF7	CAE43842.1
Q87Y31	AAO57440.1
Q255A8	BAE81130.1
Q4V7F3	AAH97950.1
A7FID0	ABS48699.1
Q9GLG7	AAG27599.1
Q02S21	ABJ13128.1
Q9ZMI1	AAD05829.1
B8CSC1	ACJ30411.1
A1KT40	CAM10022.1
Q8DEV0	AAO09003.1
Q12XH1	ABE51855.1
B3DVH5	ACD83328.1
Q1H1K2	ABE49635.1
A8GIE4	ABV42884.1
Q8D2E8	BAC24552.1
A0L3L1	ABK42554.1
P0A880	AAN42877.1
P0A880	AAP16762.1
P13170	AAA43246.1
A7MEX0	ABU77640.1
Q7W3M5	CAE39289.1
