From	To
Q03N21	UniRef50_Q5XEM3
E3G327	UniRef50_E3G327
P47293	UniRef50_P47293
B5YXQ7	UniRef50_Q8ZNE9
Q5NXN2	UniRef50_Q9JZG1
Q7MLY4	UniRef50_Q2SJZ6
Q5NGZ6	UniRef50_B0TZF5
P99161	UniRef50_Q5HG77
C1KY97	UniRef50_Q8Y4I2
B1IU89	UniRef50_Q7VMI1
Q1H372	UniRef50_A1T047
P0A8F2	UniRef50_Q9KPY7
C3LQD2	UniRef50_P0A6C1
Q9HSC1	UniRef50_Q9HSC1
Q5UYR5	UniRef50_Q3ITB2
B0JJJ8	UniRef50_Q8DK70
Q6GEL6	UniRef50_Q5HM30
A5U5M1	UniRef50_A0R1H6
Q64U78	UniRef50_Q8A9S7
B2JIH4	UniRef50_P0C8S4
P39145	UniRef50_P39145
Q55034	UniRef50_Q55034
E1V9L1	UniRef50_E1V9L1
B2FQN4	UniRef50_B2FQN4
B0V5N2	UniRef50_Q6F847
Q03KA9	UniRef50_P82612
A3PCJ7	UniRef50_Q7VC78
Q4ZQW4	UniRef50_Q884U6
A9AAZ7	UniRef50_O27550
Q980E8	UniRef50_Q980E8
A7NKX0	UniRef50_A9W9Q2
Q2LWU1	UniRef50_Q2LWU1
Q1CUC1	UniRef50_O25703
B8DBY7	UniRef50_Q5XCU3
A3PN13	UniRef50_P80886
Q9HPG4	UniRef50_Q5V212
C3NET8	UniRef50_Q9UWX2
Q87GY4	UniRef50_P33570
A5UBV7	UniRef50_P45172
A8M680	UniRef50_A8M680
Q1LSE1	UniRef50_B2AG25
Q32E30	UniRef50_P43892
Q21MH1	UniRef50_C5BP36
A9AIJ8	UniRef50_Q7WME6
B1X6V6	UniRef50_Q8X8T4
P56105	UniRef50_P56105
Q5XE09	UniRef50_A8FGU0
A0KAZ0	UniRef50_Q7W0K0
Q0RH38	UniRef50_A0R2E1
Q1I3U0	UniRef50_Q87V01
Q1MS79	UniRef50_Q1MS79
Q9K4Z0	UniRef50_P59302
B3QW96	UniRef50_B3QW96
C1C8F1	UniRef50_P0DB38
Q2NQZ7	UniRef50_P63633
A4TGR2	UniRef50_Q6CZL3
B5YDE1	UniRef50_B8E032
Q3AR47	UniRef50_Q8ZAP9
Q5HGF7	UniRef50_Q5HPR7
C6C0A2	UniRef50_P44538
Q4ZX09	UniRef50_Q8ZN60
Q83NI1	UniRef50_Q2JDK2
Q889X8	UniRef50_Q9KV30
Q73FR9	UniRef50_Q5GTD2
Q97ZN1	UniRef50_Q97ZN1
C4K435	UniRef50_A0KHH7
B9MJT8	UniRef50_B9MJT8
B0TX18	UniRef50_Q0VRF0
B1W1K9	UniRef50_Q9F344
B0BVR4	UniRef50_A8EX77
A8GYB5	UniRef50_Q4UKS5
C4LAV7	UniRef50_O85063
A1RUA9	UniRef50_A1RUA9
A9AC51	UniRef50_Q5P4D0
P61723	UniRef50_P61723
P9WFR5	UniRef50_A0R626
Q8KCM7	UniRef50_Q8KCM7
B3W6W7	UniRef50_Q03CY2
C1D5Z8	UniRef50_P41020
B7N6F7	UniRef50_Q7VL73
B9MJX8	UniRef50_A4XLL8
A1AWM1	UniRef50_A5CWM6
Q7TTT1	UniRef50_P73295
B3DNT3	UniRef50_A0QQH7
A3DH67	UniRef50_A3DH67
A7ZS75	UniRef50_Q9CNJ3
Q03WN2	UniRef50_B2GC33
P0AAB7	UniRef50_P0A2K8
Q056Z3	UniRef50_Q056Z3
A0L0B8	UniRef50_Q8EB40
Q9CJM2	UniRef50_O30612
Q57R13	UniRef50_P27300
C3KAD3	UniRef50_Q7N3Q6
C5C093	UniRef50_P33675
C5C7X2	UniRef50_C5C7X2
P37146	UniRef50_P37146
Q04WJ1	UniRef50_B9MLX4
Q88WR7	UniRef50_Q88WR7
Q96YM5	UniRef50_Q96YM5
Q39V51	UniRef50_Q74CG8
P0DKS5	UniRef50_P0DKS6
Q6FEC8	UniRef50_Q9HVW9
A6LR05	UniRef50_Q59181
B2FKL1	UniRef50_B2FKL1
P31105	UniRef50_P31105
Q5SLS6	UniRef50_Q72GS9
Q57T29	UniRef50_P21645
Q6G0S6	UniRef50_Q8UBS1
C4KZZ5	UniRef50_C4KZZ5
B8HCY6	UniRef50_C5CC42
A1ATJ6	UniRef50_A1ATJ6
A0JWX7	UniRef50_Q9K407
Q89AX5	UniRef50_P00350
Q3B659	UniRef50_Q8KB71
Q5QW40	UniRef50_Q2SJE4
Q3A701	UniRef50_Q3A701
Q9JZ78	UniRef50_Q8EDD1
Q8YIR3	UniRef50_B8ZSN3
Q9CIL5	UniRef50_P0DA50
P0A7D3	UniRef50_Q7VMI1
Q8K943	UniRef50_Q8K943
Q7NLT1	UniRef50_Q7NLT1
Q7X5L2	UniRef50_Q7X5L2
Q13E86	UniRef50_Q9ZNH4
C6BYZ2	UniRef50_C6BYZ2
P65285	UniRef50_O32129
A8MGY8	UniRef50_C0ZAH4
A2RDV4	UniRef50_P44865
Q126S5	UniRef50_A2SJZ5
A3PAR3	UniRef50_Q9LD57
A3MSX6	UniRef50_A8MCC8
C3MQ16	UniRef50_D0KTH0
B4S0H7	UniRef50_B4S0H7
Q03YE3	UniRef50_Q9CIS4
P0A9B6	UniRef50_A7ZR35
Q65U59	UniRef50_A1SV95
B8ZTU5	UniRef50_Q9ZBX1
Q2G639	UniRef50_P28720
B9LKS0	UniRef50_A9WIS7
C3PB96	UniRef50_O34858
Q2A1V2	UniRef50_Q14JW3
Q8U0N0	UniRef50_Q8U0N0
P0AG16	UniRef50_P0AG16
B7L3Z4	UniRef50_P17856
Q7VQI7	UniRef50_Q7VQI7
A5UCY0	UniRef50_P45055
Q8ED71	UniRef50_A0KI46
Q9Z395	UniRef50_C5C8U1
Q66A49	UniRef50_Q32FD6
Q740J0	UniRef50_Q8NQN6
Q729V5	UniRef50_Q729V5
A4JDP6	UniRef50_P26935
Q9V1G7	UniRef50_Q9V1G7
Q64VQ9	UniRef50_Q7NVN5
A5ED09	UniRef50_A8I1V7
B5F6C2	UniRef50_Q5E2Y4
Q2YLH5	UniRef50_Q8YJ48
Q6MA55	UniRef50_Q8XZ19
B1M335	UniRef50_Q6N5W6
Q3SF56	UniRef50_Q3SF56
Q5V4I4	UniRef50_D4GYI5
P27897	UniRef50_P27897
Q5M1G7	UniRef50_Q55054
Q7A6H8	UniRef50_P39633
P0DC85	UniRef50_Q8RG89
Q57242	UniRef50_P43672
Q15Z15	UniRef50_B8GSU8
A1JMW8	UniRef50_Q8XAU9
Q2YPY5	UniRef50_Q8YHB5
Q2P3K4	UniRef50_Q9PBC4
Q2NV57	UniRef50_Q3Z4S5
B7H6Q4	UniRef50_Q8ER53
P0DG25	UniRef50_Q1G947
Q8G574	UniRef50_P37527
Q57B94	UniRef50_A1BBM5
P63459	UniRef50_P63459
Q6NAT0	UniRef50_B6JIZ6
Q7W0A2	UniRef50_P05042
Q1CS68	UniRef50_O25806
B4RMD5	UniRef50_C5C713
A4FAJ1	UniRef50_D5ZT17
B9MRX1	UniRef50_Q749Y7
A5UHR1	UniRef50_P44865
A8H9R9	UniRef50_Q8E8Q9
Q66C69	UniRef50_Q8EDX5
Q6MKX0	UniRef50_Q6MKX0
A9KET2	UniRef50_Q5R0L7
A0QSQ1	UniRef50_Q8FS18
Q1WTX9	UniRef50_Q93RD9
B2A157	UniRef50_Q4L716
A1V017	UniRef50_Q62N15
Q4A6N6	UniRef50_Q4A6N6
Q0KCP7	UniRef50_B3R401
Q1H361	UniRef50_Q486Z0
P0AEY4	UniRef50_P0AEY4
B7MFK8	UniRef50_Q8ZL42
Q8PTD3	UniRef50_Q58546
Q0I5A5	UniRef50_Q0TUZ0
Q7V2C0	UniRef50_B0JK88
Q2YX30	UniRef50_Q8CPQ5
Q5JEP3	UniRef50_O59584
B8IYM2	UniRef50_Q8EG19
A6X0K5	UniRef50_Q8YHG4
Q2S8D3	UniRef50_Q9KP35
Q2JLR0	UniRef50_B2J3A7
Q39UV7	UniRef50_Q83EV3
Q2NRV6	UniRef50_Q7N3Q6
Q2IWU7	UniRef50_Q214J8
A4YBR9	UniRef50_Q47VU0
A9IQY2	UniRef50_P28354
P51060	UniRef50_P51060
Q8F1H5	UniRef50_Q8F1H5
A1RS58	UniRef50_Q9YEA1
Q82ZA5	UniRef50_Q82ZA5
B8E8T7	UniRef50_Q83JY3
C0R0Y4	UniRef50_C0R0Y4
B0RVJ2	UniRef50_Q8PGP9
B7IVH6	UniRef50_O25836
A3Q8U5	UniRef50_Q44238
B9JUH4	UniRef50_Q92LB0
B2I898	UniRef50_Q6MTB6
P58740	UniRef50_Q89WH1
Q7V1I7	UniRef50_Q55435
Q482M9	UniRef50_Q3IBW7
A6VI77	UniRef50_Q60172
Q8VSR0	UniRef50_Q8VSR0
Q8DFC9	UniRef50_Q9KTG1
B2SYY3	UniRef50_B2JHG8
Q72RB7	UniRef50_Q72RB7
B7NI01	UniRef50_A4WE75
Q2FXM8	UniRef50_Q8CS68
B2HPL7	UniRef50_A0R1H6
B8GVT2	UniRef50_P93052
Q085G4	UniRef50_Q9KTK0
P05378	UniRef50_P05378
Q92XH8	UniRef50_Q8UJK7
Q71Z96	UniRef50_P00512
C1A6J9	UniRef50_C1A6J9
Q6LRI0	UniRef50_Q9KSM5
P47615	UniRef50_P47615
O59265	UniRef50_P50383
Q8FF26	UniRef50_P15254
B0UHR6	UniRef50_P58790
P59655	UniRef50_P59655
P36252	UniRef50_P36252
A9KL97	UniRef50_A9KL97
Q4QLU5	UniRef50_Q8XA49
P0DA18	UniRef50_Q9A0A5
Q319L1	UniRef50_Q319L1
P0A154	UniRef50_P0A153
B1YU55	UniRef50_Q142M1
Q0C0H6	UniRef50_P0CAX0
B4TY18	UniRef50_Q9KRY1
B2RJE9	UniRef50_B2RJE9
Q67PR9	UniRef50_Q67PR9
Q6GE17	UniRef50_Q0C678
O31502	UniRef50_O31502
Q8XZ85	UniRef50_P38098
Q0TNR1	UniRef50_Q97GQ9
B7H6M7	UniRef50_P39765
A4IZH0	UniRef50_A0Q5C1
Q5HBJ6	UniRef50_Q3YSE4
P0A9L3	UniRef50_P0A9L3
C3JYS7	UniRef50_Q9ZDE5
P17166	UniRef50_P17166
A1R6Z7	UniRef50_Q9KXR2
Q2VZT7	UniRef50_Q2RV09
A7ZM99	UniRef50_Q32FD6
A0KGM9	UniRef50_O85063
Q215W8	UniRef50_Q6N575
A8L588	UniRef50_Q2J6Y5
Q8ZN25	UniRef50_Q8Z4L2
Q62M34	UniRef50_P45048
A8ZSP8	UniRef50_Q72DX1
Q8E7Y2	UniRef50_A3CJX7
Q8FZJ3	UniRef50_Q8YIC2
A7ZUR1	UniRef50_Q8XEC3
O67417	UniRef50_O67417
Q3BR52	UniRef50_B2SRM7
Q6D8S3	UniRef50_Q72B63
Q1R9C4	UniRef50_Q9KQM0
Q0K685	UniRef50_Q726D3
A0QWJ5	UniRef50_A0QWJ5
Q89KV6	UniRef50_Q9JZ53
Q2LTS1	UniRef50_Q2LTS1
A6QGK1	UniRef50_Q2YXR3
B1ZY08	UniRef50_B1ZY08
Q8FP78	UniRef50_A4X4J7
B3PBV0	UniRef50_B1KFS0
Q8U1R2	UniRef50_Q8U1R2
A1B4Z2	UniRef50_Q5LNS5
Q4A5J0	UniRef50_Q4A5J0
P45450	UniRef50_P45450
P19068	UniRef50_P22921
A4XL36	UniRef50_Q8Y3T8
B3PGY7	UniRef50_Q8Y3B0
Q92GZ0	UniRef50_Q925Z2
B5FKW0	UniRef50_A4W7B5
O73984	UniRef50_Q76KA7
B2TRM5	UniRef50_A0Q0A4
Q2JTL7	UniRef50_P00459
Q2NXR2	UniRef50_Q8PEW5
D5CZH1	UniRef50_C6EHJ6
A8AXW1	UniRef50_P00512
A9BYK5	UniRef50_P43833
B7GFP5	UniRef50_P10724
Q31TI1	UniRef50_A8AMC8
Q6A9R6	UniRef50_Q6A9R6
A1VXZ7	UniRef50_B9KDS7
A0RLA2	UniRef50_P70881
P43891	UniRef50_A4IMC5
Q8YEB5	UniRef50_A6WWW3
B7V776	UniRef50_A4Y119
Q3MC53	UniRef50_Q3ZAD6
Q4URB7	UniRef50_B2FQ15
Q8X685	UniRef50_P00722
Q9HPA5	UniRef50_Q3IMV8
Q728R5	UniRef50_Q728R5
P74192	UniRef50_P74192
Q9JV58	UniRef50_Q8EDI9
B0VDN4	UniRef50_B7GY71
Q2VYI9	UniRef50_Q11CK8
P27995	UniRef50_Q56815
Q8FNT5	UniRef50_Q8NNN0
P33558	UniRef50_P33558
Q6GEX6	UniRef50_Q4L7Y0
Q1JJ35	UniRef50_Q8DS36
D4GZ88	UniRef50_D4GZ88
A4Z027	UniRef50_A4Z027
Q99V45	UniRef50_Q2FZL2
B0SHL8	UniRef50_Q04RN4
C3P683	UniRef50_Q03521
Q2FH99	UniRef50_O68146
Q6F8I6	UniRef50_Q6F8I6
B2HUU9	UniRef50_Q2G348
Q3ITY2	UniRef50_Q8THC7
A5V243	UniRef50_A5V243
Q9ZKS2	UniRef50_P56462
A5VFP2	UniRef50_A5VFP2
B1JUC0	UniRef50_Q0KA43
A7ZUG1	UniRef50_A6T9H9
A8LZG1	UniRef50_Q82G92
Q9HH00	UniRef50_O58762
Q1QQP6	UniRef50_Q2K3D7
Q4L6Y6	UniRef50_Q87Y35
Q7V6C6	UniRef50_Q8DGU6
Q31G67	UniRef50_B4EDA2
Q8ETH0	UniRef50_Q8ETH0
P61411	UniRef50_P61411
P37743	UniRef50_P37743
Q8Z325	UniRef50_Q8FB78
Q8P8Z8	UniRef50_Q8PKQ3
Q38W03	UniRef50_Q38W03
Q7U3U2	UniRef50_Q7NC99
B8HGC5	UniRef50_Q47N81
A3PYF3	UniRef50_D5ZT17
Q92PU1	UniRef50_Q6N7S7
B8J7H0	UniRef50_Q1DAP2
P0A7A9	UniRef50_P0A7B0
P44556	UniRef50_P44556
Q4K5I6	UniRef50_Q87VY5
A2ST82	UniRef50_A7I615
Q30RT3	UniRef50_Q9PNT2
Q130V1	UniRef50_B6JIZ6
B0BC65	UniRef50_Q9PJW4
A3DF94	UniRef50_A3DF94
Q04ZI3	UniRef50_Q8F6P5
Q9EVE3	UniRef50_O85063
Q9PQV6	UniRef50_P47583
A5VU94	UniRef50_Q8YBP3
Q0HP91	UniRef50_P37689
B7LCV3	UniRef50_A8AMC8
B2UJ29	UniRef50_Q8XRN1
Q9WZS9	UniRef50_Q9WZS9
Q47Q20	UniRef50_Q47Q20
Q58008	UniRef50_Q58008
Q0BMA6	UniRef50_Q5PAJ1
Q15NL4	UniRef50_Q15NL4
A0L0F1	UniRef50_Q9KU60
B2RK28	UniRef50_Q8CVE9
Q49YL6	UniRef50_Q49YL6
A8YZR4	UniRef50_Q8CTR6
A5WDU0	UniRef50_Q7WYG5
A4ILT5	UniRef50_O34981
C4L937	UniRef50_Q839Q8
B4TC39	UniRef50_A6T6J6
B8I4P0	UniRef50_C4Z3X1
B8ZRK9	UniRef50_Q6A816
Q9L9I4	UniRef50_P95458
C0ZXK7	UniRef50_Q8NR17
Q3BUQ7	UniRef50_Q8P9X0
P56834	UniRef50_Q1GRX6
Q1GGT5	UniRef50_Q0C577
Q5SIC2	UniRef50_Q5SIC2
B0BB81	UniRef50_O84096
A1TWN6	UniRef50_Q0A4S2
Q6G086	UniRef50_Q6G086
Q1C4K7	UniRef50_Q8EG20
A4YJI6	UniRef50_Q2KE82
C3P7X7	UniRef50_Q07MB1
B1LK77	UniRef50_P06968
Q9RQ89	UniRef50_Q8X8T4
Q82AC9	UniRef50_Q9S2X5
B0V9C8	UniRef50_Q6F717
Q87DY3	UniRef50_Q8PLR7
Q8G0P0	UniRef50_Q8X4B4
Q8CP51	UniRef50_Q49XV0
A8FJH9	UniRef50_P0C634
Q5HHB4	UniRef50_O52582
Q3ACF5	UniRef50_Q3ACF5
C4Z9V4	UniRef50_P39821
C1AQ55	UniRef50_Q5SK69
Q28PH0	UniRef50_Q28PH0
Q6FAS9	UniRef50_Q6FAS9
Q8X711	UniRef50_P08373
A7N9I8	UniRef50_A0Q492
Q890Q5	UniRef50_A3DJJ3
D0ZE10	UniRef50_P11868
A6QBY4	UniRef50_A8ERJ2
Q7NBS4	UniRef50_Q7NBS4
C0R5G4	UniRef50_Q5GSM9
Q57LL1	UniRef50_B5F173
B8H4W7	UniRef50_Q9PBI6
Q6NDN6	UniRef50_Q2KE82
B1AJ90	UniRef50_B5ZBT6
Q92JG8	UniRef50_Q2GLJ4
Q2YYQ7	UniRef50_Q4A0J4
Q93LR4	UniRef50_P00512
Q9CII4	UniRef50_Q9CII4
A1K6L9	UniRef50_P51016
B9IVW0	UniRef50_P58641
Q8VNN2	UniRef50_P00722
Q57F73	UniRef50_A6WVU6
Q7MGL1	UniRef50_Q9KVT8
Q60B13	UniRef50_Q9I4W3
Q8CNY0	UniRef50_Q5HNL7
Q7MK48	UniRef50_Q9KSM5
Q5SKS4	UniRef50_O58389
B8DFZ6	UniRef50_Q5X9W0
Q9K5W7	UniRef50_Q9K5W7
A1KSU7	UniRef50_Q21V18
B1XU85	UniRef50_A0L7T9
Q39DM8	UniRef50_Q62HL4
C4LDU8	UniRef50_Q8E9H5
A5D1U4	UniRef50_A5D1U4
B7URX8	UniRef50_Q32FD6
A1VYC1	UniRef50_P41258
Q8P9R7	UniRef50_Q82XV0
C0MGG5	UniRef50_Q9A1B7
B1JNE5	UniRef50_P44857
B0KCM0	UniRef50_A3DJJ3
Q7A3R9	UniRef50_Q4L9U7
P15453	UniRef50_P66826
P9WQE3	UniRef50_P9WQE2
B7N7V5	UniRef50_Q32K10
Q9UY53	UniRef50_Q6F494
Q8CPH4	UniRef50_Q58643
Q7MN17	UniRef50_Q5QYE5
Q5HQK4	UniRef50_P38021
Q74MP5	UniRef50_Q74MP5
B4U309	UniRef50_P56511
B9J353	UniRef50_O68579
Q72DM9	UniRef50_Q72DM9
A6VQT2	UniRef50_P95458
O29969	UniRef50_Q9Y9L0
A8EZX3	UniRef50_Q9ZCH1
Q8GJ44	UniRef50_Q8GJ44
Q0BG79	UniRef50_Q8ZBT8
Q63RX4	UniRef50_B2FU10
Q5WT78	UniRef50_Q5ZS01
P0A995	UniRef50_P45292
A6QB12	UniRef50_A6QB12
B1IWI1	UniRef50_Q7MIL2
Q48M05	UniRef50_O31269
A1JHR8	UniRef50_A1JHR8
Q3A9W5	UniRef50_P61523
Q71WW9	UniRef50_Q8Y4I3
Q3IU46	UniRef50_Q3IU46
B7NRS3	UniRef50_Q8ZAP9
Q3ANX4	UniRef50_Q3B169
Q5PF80	UniRef50_P57339
Q1G9M5	UniRef50_P31080
Q0HLK2	UniRef50_Q8EHQ5
Q5N667	UniRef50_D0WGK0
E6RHP9	UniRef50_E6RHP9
A5IT85	UniRef50_P54476
A8AAI6	UniRef50_A8AAI6
P0A818	UniRef50_P57897
A2CDA0	UniRef50_Q7V4A7
A7I1G1	UniRef50_O66519
A6Q8G0	UniRef50_Q30R79
Q9EVE1	UniRef50_Q8X9Z9
A4J173	UniRef50_P61523
P96379	UniRef50_P96379
Q8NWU3	UniRef50_Q49XH6
Q81W00	UniRef50_B7GFH0
P45705	UniRef50_V9TXH2
P63599	UniRef50_Q5FAD3
A0RD69	UniRef50_Q739I5
Q60132	UniRef50_P30773
Q1H0U5	UniRef50_O67528
Q1CCK7	UniRef50_Q8ZJI3
Q83H67	UniRef50_A0QQH7
A8A6A2	UniRef50_P06968
Q085U6	UniRef50_Q9KTX1
Q92SG0	UniRef50_Q89BP7
Q7TWT6	UniRef50_P9WHF6
B6YS28	UniRef50_B6YS28
Q9K6J4	UniRef50_Q49Z46
A1AVN5	UniRef50_A5CXJ7
Q2NRR9	UniRef50_Q7VMI1
Q931H5	UniRef50_Q4L7Y1
B1KBY1	UniRef50_A5G020
B1K0I8	UniRef50_A5EJ03
Q6F7D1	UniRef50_Q21MH7
O84242	UniRef50_Q9Z8P0
A6VGH7	UniRef50_A6UPN7
O34767	UniRef50_O34767
Q3AEF4	UniRef50_Q5SII5
C1D7E9	UniRef50_Q2T095
Q493A3	UniRef50_Q7VRB6
Q21CH5	UniRef50_P36623
Q3AWF5	UniRef50_Q7U4V1
Q9UYX5	UniRef50_Q5JI47
B2A2U4	UniRef50_A4J560
Q4UL45	UniRef50_Q9ZCZ4
P54374	UniRef50_P54374
A5IQU7	UniRef50_P0C2T7
Q81J03	UniRef50_Q9CID9
Q5QZ48	UniRef50_B0TT41
A0B6C1	UniRef50_Q0W3B6
Q5HKE1	UniRef50_Q99WZ9
C3P2G5	UniRef50_Q72X44
B2US32	UniRef50_Q9PIH1
B0R4Y8	UniRef50_P29201
Q0I910	UniRef50_P07753
Q7A1H9	UniRef50_Q5L1B7
A5U723	UniRef50_Q8NR17
P80143	UniRef50_P80143
Q0S7V5	UniRef50_Q0S7V5
Q1QQR2	UniRef50_Q8YJE7
Q8KKS1	UniRef50_Q8KKS1
Q74K02	UniRef50_P0DF94
A1VD24	UniRef50_Q72B00
P59838	UniRef50_P59838
P63412	UniRef50_P0A6A5
Q5WX48	UniRef50_Q5ZW01
A4F7P5	UniRef50_A4F7P5
A1AVX1	UniRef50_A1AVX1
A6VRW7	UniRef50_A6VRW7
Q88RP6	UniRef50_P07345
B1XS68	UniRef50_Q7MY37
Q81IG9	UniRef50_P39593
Q3IBW7	UniRef50_Q3IBW7
B4TJX7	UniRef50_P44786
A2S9Y2	UniRef50_Q8EDH1
A8ZXX1	UniRef50_C0Q8N5
Q0TAA1	UniRef50_P59302
B8GQ78	UniRef50_Q5E329
B9KLB5	UniRef50_Q72CF4
Q6D8F4	UniRef50_Q9KTK0
Q8Z9L7	UniRef50_P00968
P0A5P1	UniRef50_P0A5P1
C0QYU9	UniRef50_C0QYU9
P45832	UniRef50_P9WHV3
Q74HE9	UniRef50_Q53596
A5F9D7	UniRef50_Q5E329
B1Z151	UniRef50_Q3JK86
P63525	UniRef50_Q5HNB2
P57673	UniRef50_Q97CG6
C4ZU87	UniRef50_Q8XE09
P00393	UniRef50_P00393
P0DF14	UniRef50_P66670
Q3IDQ1	UniRef50_P57897
A6UE09	UniRef50_A6WV13
Q3KKS6	UniRef50_O84771
A5CEJ6	UniRef50_Q87Y35
Q2P0R9	UniRef50_Q87XN2
P11081	UniRef50_P07344
Q2JSC9	UniRef50_A9WIA0
A9ILM1	UniRef50_A1UU99
C0M7X0	UniRef50_P0CB75
Q7NLA8	UniRef50_P28463
Q9Y9H2	UniRef50_Q9Y9H2
Q8FPP9	UniRef50_Q8FPP9
P65774	UniRef50_Q8ZH09
B7UFU9	UniRef50_Q9KQM0
O66557	UniRef50_P53555
C3KVJ0	UniRef50_Q2RGA6
B1JRH0	UniRef50_Q6WRT6
Q83LP3	UniRef50_Q8XEA7
P0A749	UniRef50_P33038
Q98RC3	UniRef50_Q98RC3
P27829	UniRef50_Q8ZAE4
Q46GU9	UniRef50_Q8DLI5
Q7V6E9	UniRef50_Q3AWT6
Q5M3S7	UniRef50_Q5XCX3
Q1QNU0	UniRef50_Q07PT0
B4RCK3	UniRef50_B6JCN2
Q47W53	UniRef50_Q47W53
Q2FWY1	UniRef50_P37487
B4TVU2	UniRef50_P36175
Q28RK3	UniRef50_A6T7D6
B2TUG4	UniRef50_P27300
Q3SGU9	UniRef50_Q3SGU9
P22088	UniRef50_Q05489
Q4UJT2	UniRef50_A8F079
Q8GND4	UniRef50_P0C0D0
Q8R7S0	UniRef50_Q8R7S0
C1CXB5	UniRef50_Q9RSR1
P44906	UniRef50_Q8ZKA2
A6X1F1	UniRef50_B2S5B9
B1ZN03	UniRef50_B1ZN03
A8GSV0	UniRef50_Q9ZCX3
Q8X7U1	UniRef50_P38038
B8GG66	UniRef50_Q8TJB5
Q5WH85	UniRef50_O31618
B3Q6M9	UniRef50_P26938
B7NC59	UniRef50_Q8X8T4
Q8PLS2	UniRef50_B4EDA2
A9N936	UniRef50_Q2Y865
P06121	UniRef50_P07328
B3QHS1	UniRef50_B6JIZ7
Q21XH1	UniRef50_A0LFF8
A8GW16	UniRef50_B9F2U5
B0RP37	UniRef50_Q87VG1
Q7N583	UniRef50_Q88MG0
P66933	UniRef50_Q8EG20
Q75FW3	UniRef50_Q75FW3
P57166	UniRef50_Q8KA56
Q4FPK6	UniRef50_Q4FPK6
B1JYB1	UniRef50_B9F2U5
A4XPL8	UniRef50_C5BPU7
B2G9P6	UniRef50_B2GEP6
Q71VQ7	UniRef50_Q926Q4
B2UZ23	UniRef50_Q8XI62
A1WUY7	UniRef50_A4VJ05
Q87BC5	UniRef50_B2FMH7
A9IS02	UniRef50_Q0BQG5
Q8TV34	UniRef50_Q8TV34
A8AWB7	UniRef50_Q97PI4
P65288	UniRef50_P0C0R3
Q8TY09	UniRef50_Q8TY09
Q8ZHK5	UniRef50_P43825
B7IFY1	UniRef50_A8F4Y8
Q2S0A0	UniRef50_Q2S0A0
Q97R31	UniRef50_P0C2T7
B2U3Z0	UniRef50_Q32JD7
Q87F22	UniRef50_Q9PGZ9
B5ZW24	UniRef50_Q89WB3
Q72EF3	UniRef50_Q72EF3
Q02RA8	UniRef50_Q88MG0
Q8ZPK6	UniRef50_P0A6F0
P0A787	UniRef50_A8AMC8
B7N8X6	UniRef50_Q8XE74
B1IT67	UniRef50_A4WE75
A1T7Z0	UniRef50_Q73W57
Q746Y7	UniRef50_Q72DX1
B8J4Q3	UniRef50_B8J4Q3
Q0I4M1	UniRef50_Q06734
A9BI45	UniRef50_P57115
Q9I2Q2	UniRef50_Q9I2Q2
C0R0B8	UniRef50_C0R0B8
P64360	UniRef50_Q4A048
B7NT44	UniRef50_Q8ZPU1
B5RQN4	UniRef50_Q59182
Q88YK1	UniRef50_Q93D83
C4Z8Z2	UniRef50_A9KP29
Q87F43	UniRef50_Q8P9X0
Q7V5N9	UniRef50_Q7NL02
O84508	UniRef50_O67528
O67879	UniRef50_O67879
Q057V0	UniRef50_Q057V0
B0SRL4	UniRef50_Q9FNM5
A8Z2J3	UniRef50_P16618
O59517	UniRef50_O59517
Q8EDH1	UniRef50_Q8EDH1
A1AW10	UniRef50_Q87V15
A7FYQ8	UniRef50_Q8RC98
A1SMQ5	UniRef50_O87840
B2TFQ5	UniRef50_B8EMF2
Q6D206	UniRef50_B5RCP1
C3LQD1	UniRef50_Q8X444
P37030	UniRef50_P37030
B2U0G9	UniRef50_Q8ZEF0
B9IY53	UniRef50_A7GSY1
Q7N8Q7	UniRef50_Q9KTK0
A4YVE6	UniRef50_Q9ZFA4
C5BGD9	UniRef50_Q5QYE5
P0C0M6	UniRef50_Q8Y8K6
B2I672	UniRef50_Q8D2A1
B6ISY8	UniRef50_B6ISY8
B9L159	UniRef50_A5URD5
P75055	UniRef50_P47292
Q126M3	UniRef50_C5CSH0
P65658	UniRef50_Q2FV22
A5D2F9	UniRef50_Q3ACF5
P46849	UniRef50_P58127
P0A6W4	UniRef50_P64258
Q2IUT3	UniRef50_Q9AMS7
B1XAY2	UniRef50_Q8ZN60
C1CK88	UniRef50_P0C2T7
Q9PES4	UniRef50_Q9PES4
Q2KYS4	UniRef50_Q1BUH6
A4SFZ0	UniRef50_Q8A0Y7
B4EZF9	UniRef50_Q7N2B2
B2I8D4	UniRef50_B2FPR2
Q3BNA6	UniRef50_B2SS19
B5YH80	UniRef50_B5YH80
Q8THC3	UniRef50_Q8PXE6
Q5HED6	UniRef50_Q8Y8K6
B1X631	UniRef50_Q8EHP8
A4W1L5	UniRef50_Q9CFM7
A6LMU0	UniRef50_P70881
Q8Y6Q6	UniRef50_P07345
C0ZA40	UniRef50_A4ITU9
A1WUH1	UniRef50_P73911
Q2Y9M9	UniRef50_P41022
Q9FCA2	UniRef50_Q9FCA2
A3NEA0	UniRef50_Q2KTT7
A4XBI2	UniRef50_A8M4B5
